Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Kerala State Electricity Board Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 1785.00 Cr. (Reduced from Rs. 1850.00 Crore),"Jul 25, 2025",https://www.infomerics.com/admin/uploads/pr-KeralaState-ElectricityBoard-25july25.pdf
Reilly Homes Realty Private Limited,Non-Convertible Debentures (NCDs),IVR BB- (Reaffirmed),Stable,Rs. 9.20 Cr.,"Jul 25, 2025",https://www.infomerics.com/admin/uploads/pr-Reilly-Homes-25july25.pdf
Sahara Housingfina Corporation Limited,Non-Convertible Debentures (NCDs),IVR BB- (Reaffirmed),Negative,Rs. 21.00 Cr. (Reduced from Rs. 30.00 Crore),"Jul 25, 2025",https://www.infomerics.com/admin/uploads/pr-sahara-housingfina-25july25.pdf
Suresh Indu Lasers Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 47.98 Cr. (Enhanced from Rs. 41.27 Crore),"Jul 25, 2025",https://www.infomerics.com/admin/uploads/pr-suresh-indulasers-25july25.pdf
Suresh Indu Lasers Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 21.00 Cr. (Enhance from Rs. 15.50 Crore),"Jul 25, 2025",https://www.infomerics.com/admin/uploads/pr-suresh-indulasers-25july25.pdf
Suresh Indu Lasers Private Limited,Proposed Long Term/Short Term Bank Facilities,IVR BB/IVR A4; (Reaffirmed),Stable/-,Rs. 0.32 Cr. (Decreased from Rs. 2.53 Crore),"Jul 25, 2025",https://www.infomerics.com/admin/uploads/pr-suresh-indulasers-25july25.pdf
Al Ammar Frozen Foods Exports Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 95.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-AlAmmar-FrozenFoods-24july25.pdf
Basil Infraspace LLP,Long Term Facilities,IVR BBB- (Upgraded),Stable,Rs. 94.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-basil-infraspace-24july25.pdf
Enexio Power Cooling Solutions India Private Limited,Long Term Facility,Withdrawn,Nil,- (reduced from Rs.15.98 crore),"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-enexio-power-24july25.pdf
Enexio Power Cooling Solutions India Private Limited,Short Term Facility,Withdrawn,Nil,- (reduced from Rs. 50.00 Crore),"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-enexio-power-24july25.pdf
Ganga Agro Tech Private Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 45.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-Ganga-AgroTech-24july25.pdf
Jalandhar Leather India Private Limited,Long Term Bank Facility,IVR BB+ (Assigned),Stable,Rs. 18.64 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-jalandhar-leather-24july25.pdf
Jalandhar Leather India Private Limited,Short Term Bank Facility,IVR A4+ (Assigned),Nil,Rs. 10.50 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-jalandhar-leather-24july25.pdf
Leaspin Textile LLP,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 61.38 Cr. (Includes proposed limit of Rs. 3.10 Crore),"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-leaspin-textile-24july25.pdf
Leaspin Textile LLP,Short Term Bank Facility,IVR A3 (Upgraded),Nil,Rs. 2.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-leaspin-textile-24july25.pdf
RBS Renewables Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 145.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-RBS-Renewables-24july25.pdf
Rohit Iron and Steel (India) Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 25.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-rohit-ironsteel-24july25.pdf
Sarlal Engineering Limited,Long-term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 41.37 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Sarlal-Engineering-24july25.pdf
Sarlal Engineering Limited,Short-term Bank Facility,IVR A3 (Assigned),Nil,Rs. 10.94 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Sarlal-Engineering-24july25.pdf
Shiva Structures Private Limited,Long Term Bank Facilities - CC,IVR BB+ (Reaffirmed),Stable,Rs. 50.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-shiva-structures-24july25.pdf
Shiva Structures Private Limited,Short Term Bank Facilities - BG,IVR A4+ (Reaffirmed),Nil,Rs. 40.00 Cr. (Reduced from Rs 45.00 Crore),"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-shiva-structures-24july25.pdf
Vindhyachal Distilleries Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 30.24 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Vindhyachal-Distilleries-24july25.pdf
Vindhyachal Distilleries Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 18.30 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Vindhyachal-Distilleries-24july25.pdf
Atlantaa Limited,Proposed Long Term/ Short Term Bank Facilities,IVR BB+/IVR A4+; (Assigned),Stable/-,Rs. 100.00 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-atlnataa-23july25.pdf
Brajendra Kumar Builders Private Limited,Long Term Bank Facilities (Proposed),Withdrawn,Nil,-,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-brajendra-kumar-23july25.pdf
Jai Ambey Roadlines Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 46.50 Cr. (Reduced from Rs. 86.35 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-jaiambey-roadlines-23july25.pdf
Jai Ambey Roadlines Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 86.00 Cr. (Enhanced from Rs. 47.00 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-jaiambey-roadlines-23july25.pdf
Maverick Holdings and Investments Private Limited,Long-Term Bank Facilities,IVR C (INC)(Reaffirmed),Negative,Rs. 224.78 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Maverick-Holdings-23july25_.pdf
Maverick Holdings and Investments Private Limited,Short- Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 59.00 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Maverick-Holdings-23july25_.pdf
Nobel Hygiene Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 61.48 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Nobel-Hygiene-23july25.pdf
Nobel Hygiene Private Limited,Long Term Bank Facilities - Proposed,IVR BBB- (Upgraded),Stable,Rs. 26.10 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Nobel-Hygiene-23july25.pdf
Nobel Hygiene Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 12.42 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Nobel-Hygiene-23july25.pdf
Numero Uno Clothing Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 80.31 Cr. (enhanced from Rs. 70.12 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-numero-unoclothing-23july25.pdf
Sharu Steels Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 40.54 Cr. (Enhanced from Rs. 25.79 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-sharu-steels-23july25.pdf
Sharu Steels Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 22.00 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-sharu-steels-23july25.pdf
Shrachi Realty Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 50.00 Cr. (Enhanced from Rs. 30.00 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-shrachi-realty-23july25.pdf
SRB International Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 18.15 Cr. (Reduced from Rs. 20.19 crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf
SRB International Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 22.93 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf
SRB International Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 18.81 Cr. (Reduced from Rs. 26.31 crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf
SRB International Private Limited,Long Term/Short Term Bank Facilities,IVR BBB-/ IVR A3 (Assigned),Stable/-,Rs. 15.61 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf
Vikas Lifecare Limited (erstwhile Vikas Multicorp Limited),Long/Short Term Bank Facilities,IVR BB/IVR A4+; (Reaffirmed),Rating Watch with Negative Implications,Rs. 4.50 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-vikas-lifecare-23july25.pdf
3S Minerals Processors Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 242.00 Cr. (enhanced from Rs. 240.00 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-3SMinerals-22july25.pdf
Agrawal Sponge Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 27.50 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrawal-sponge-22july25.pdf
Agrawal Sponge Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 12.50 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrawal-sponge-22july25.pdf
Agrigo Trading Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 81.67 Cr. (Enhanced from Rs. 31.83 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrigo-trading-22july25.pdf
Agrigo Trading Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 48.54 Cr. (Enhanced from Rs. 30.38 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrigo-trading-22july25.pdf
Anant Pulses Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 14.00 Cr. (includes proposed limit of Rs. 2.00 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-anant-pulses-22july25.pdf
Bharat Electrical Contractors & Manufacturers Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed) (Withdrawn),Stable,Rs. 18.00 Cr. (reduced from Rs. 19.07 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Bharat-Electrical-Contractors-22july25.pdf
Bharat Electrical Contractors & Manufacturers Private Limited,Short- Term Bank Facilities,IVR A4+ (Reaffirmed) (Withdrawn),Nil,Rs. 99.25 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Bharat-Electrical-Contractors-22july25.pdf
Gour Road Tar Coat Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 40.00 Cr. (enhanced from Rs. 23.25 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-gour-roadtar-22july25.pdf
Gour Road Tar Coat Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 160.00 Cr. (enhanced from Rs. 140.00 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-gour-roadtar-22july25.pdf
KBC Infrastructures Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 19.49 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-KBC-Infrastructures-22july25.pdf
KBC Infrastructures Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 8.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-KBC-Infrastructures-22july25.pdf
La Scenteur Fragrance Technologies Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative/-,Rs. 11.54 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-LaScenteur-fragrance-22july25.pdf
Nextgen Printers Private Limited,Long Term Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 41.56 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nextgen-Printers-22july25.pdf
Nextgen Printers Private Limited,Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 6.58 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nextgen-Printers-22july25.pdf
Nipman Fastener Industries Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 119.60 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-nipman-fastener-22july25.pdf
Panem Industries Private Limited,Long Term Bank Instruments,IVR BBB- (Reaffirmed),Stable,Rs. 59.10 Cr. (reduced from Rs 59.50 crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Panem-Industries-22july25.pdf
Polycarb Advance Science Private Limited,Long Term Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 20.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-polycarb-advance-22july25.pdf
SCC Builders Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 148.10 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-scc-builders-22july25.pdf
SDB Developers Private Limited,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),Nil,Rs. 87.60 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-SDB-Developers-22july25.pdf
Shree Balajee Agro Mills Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 17.00 Cr. (includes proposed limit of Rs. 2.00 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeBalajee-AgroMills-22july25.pdf
Shri Gautam Shipbreaking Industries Private Limited,Long Term/ Short Term Bank Facilities,IVR B/ IVR A4 (INC) (Downgraded)(Reaffirmed),Negative/-,Rs. 28.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Shri-Gautam-Shipbreaking-22july25.pdf
Shri Gautam Shipbreaking Industries Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 45.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Shri-Gautam-Shipbreaking-22july25.pdf
Univastu India Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 26.00 Cr. (Enhanced from Rs.19.93 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Univastu-India-22july25.pdf
Univastu India Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 20.50 Cr. (Enhanced from Rs.12.00 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Univastu-India-22july25.pdf
Universal Fingrowth Private Limited,Long Term Bank Facilities- Cash Credit,IVR BB+ (Reaffirmed) (Withdrawn),Stable,Rs. 3.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Fingrowth-22july25.pdf
Universal Fingrowth Private Limited,Long Term Bank Facilities- Term Loan,Withdrawn,Nil,0.00 (Reduced from Rs.34.02 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Fingrowth-22july25.pdf
Universal Fingrowth Private Limited,Proposed Long Term Bank Facilities- Term Loan,Withdrawn,Nil,0.00 (Reduced from Rs.17.98 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Fingrowth-22july25.pdf
Vajram Estates Private Limited,Long Term Facilities,IVR BBB (Reaffirmed),Stable,Rs. 332.38 Cr. (Increased from Rs. 276.07 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-VajramEstates-22july25.pdf
B.L. Foundry Private Limited,Long Term Bank Facilities,IVR B+ (Upgraded),Stable,Rs. 4.75 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-BL-Foundry-21july25.pdf
B.L. Foundry Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 20.00 Cr. (Enhanced from Rs. 15.00 Cr.),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-BL-Foundry-21july25.pdf
Exim Logistics Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 59.35 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-exim-logistics-21july25.pdf
Exim Logistics Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 9.15 Cr. (including proposed limit of Rs. 2.15 Cr.),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-exim-logistics-21july25.pdf
GKR Infracon (India) Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 25.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-GKR-Infracon-21july25.pdf
GKR Infracon (India) Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 125.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-GKR-Infracon-21july25.pdf
Isprout Business Centre Private Limited,Non-Convertible Debentures (NCDs),IVR BB+ (INC)(Reaffirmed),Negative,Rs. 32.25 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-isprout-business-21jul25.pdf
Kalika Steel Alloys Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 250.25 Cr. (Reduced from Rs. 298.46 Crore),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf
Kalika Steel Alloys Private Limited,Long Term Bank Facilities - Proposed,IVR A- (Assigned),Stable,Rs. 50.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf
Kalika Steel Alloys Private Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 40.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf
Kalika Steel Alloys Private Limited,Short Term Bank Facilities - Proposed,IVR A2+ (Assigned),Nil,Rs. 30.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf
Metal Care Alloys Limited,Long term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 67.50 Cr. (Enhanced from Rs.52.50 crore),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Metal-Care-Alloys-21july25.pdf
Metal Care Alloys Limited,Short term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 0.50 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Metal-Care-Alloys-21july25.pdf
Onix Renewable Limited,Long term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 13.22 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf
Onix Renewable Limited,Long term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 52.95 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf
Onix Renewable Limited,Short term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 20.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf
Onix Renewable Limited,Short term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 29.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Term Loan,IVR C (Downgraded),Rating Watch with Developing Implications,Rs. 107.41 Cr.,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Overdraft,IVR C (Downgraded),Rating Watch with Developing Implications,Rs. 20.00 Cr.,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Proposed,IVR C (Downgraded),Rating Watch with Developing Implications,Rs. 57.59 Cr.,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Proposed Non- Convertible Debentures (NCD),Withdrawn,Nil,0.00,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf
Advance Infrastructure Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 69.00 Cr. (includes proposed facility of Rs 10.24 Cr) (enhanced from Rs. 39.00 Cr),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Advance-Infra-18july25.pdf
Advance Infrastructure Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 89.30 Cr. (enhanced from Rs. 79.30 Cr),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Advance-Infra-18july25.pdf
Aequs Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 25.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-aequs-18july25.pdf
Agio Pharmaceuticals Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 26.65 Cr. (Reduced from Rs. 30.69 crore),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Agio-Pharma-18july25.pdf
Agio Pharmaceuticals Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 5.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Agio-Pharma-18july25.pdf
Agio Pharmaceuticals Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 30.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Agio-Pharma-18july25.pdf
CBM Industrie Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 23.00 Crore (enhanced from Rs. 22.00 Crore)(Proposed includes Rs. 0.42 Crore),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-cbm-industrie-18july25.pdf
CBM Industrie Private Limited,Short Term Bank Facility,IVR A4+ (Upgraded),Nil,Rs. 8.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-cbm-industrie-18july25.pdf
Generic Engineering Construction and Projects Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 53.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf
Generic Engineering Construction and Projects Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 90.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf
Generic Engineering Construction and Projects Limited,Proposed Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 10.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf
