Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Shivam Automovers Private Limited,Long Term Bank Facility - Proposed,IVR BBB- (Assigned),Stable,Rs. 10.00 Cr.,"Oct 10, 2025",https://www.infomerics.com/admin/uploads/pr-shivam-automovers-10oct25.pdf
Sun PT Realty LLP,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 80.00 Cr.,"Oct 10, 2025",https://www.infomerics.com/admin/uploads/pr-SunPT-Realty-10oct25.pdf
Sunbridge Agro Private Limited,Long Term Bank Facilities,IVR BBB,Rating Watch with Developing Implications,Rs. 235.00 Cr.,"Oct 10, 2025",https://www.infomerics.com/admin/uploads/PR-SunbridgeAg10Oct25.pdf
Unison Metals Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Positive,Rs. 14.46 Cr. (Reduced From Rs. 19.19 Crore),"Oct 10, 2025",https://www.infomerics.com/admin/uploads/PR-UnisonMet-10Oct25.pdf
Unison Metals Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 3.29 Cr. (Reduced From Rs. 23.00 Crore),"Oct 10, 2025",https://www.infomerics.com/admin/uploads/PR-UnisonMet-10Oct25.pdf
Unison Metals Limited,Long/Short Term Bank Facilities (Proposed),IVR BBB-/ IVR A3; (Assigned),Positive/-,Rs. 23.50 Cr.,"Oct 10, 2025",https://www.infomerics.com/admin/uploads/PR-UnisonMet-10Oct25.pdf
Chennai Rice Industries India Private Limited,Long Term Bank Facilities,IVR BBB,Positive,Rs. 453.58 Cr. (Enhanced from Rs. 260.69 Crore),"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-chennai-rice-9oct25.pdf
Dharamputra Food Industries Private Limited,Long Term Bank Facility,IVR BB (Upgraded),Stable,Rs. 48.00 Cr. (reduced from Rs. 50.00 Cr.),"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-dharamputra-food-9oct25.pdf
Dicitex Furnishing Private Limited,Long Term Bank Facilities,IVR B- (Reaffirmed),Stable,Rs. 18.00 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-dicitex-furnishing-9oct25.pdf
Dicitex Furnishing Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 45.50 Cr. (reduced from Rs. 48.50 Cr.),"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-dicitex-furnishing-9oct25.pdf
Harman Finochem Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 50.00 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-harman-finochem-9oct25.pdf
Harman Finochem Limited,Short Term Bank Facilities,IVR A4 (ISSUER NOT COOPERATING),Nil,Rs. 10.00 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-harman-finochem-9oct25.pdf
Indian Green Revolution Private Limited,Long Term Bank Facility,IVR BB (Upgraded),Stable,Rs. 30.00 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-IndianGreen-Revolution-9oct25.pdf
Kejriwal Bee Care India Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 66.72 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/PR-KejriwalBee-9Oct25.pdf
Kejriwal Bee Care India Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 2.00 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/PR-KejriwalBee-9Oct25.pdf
L H Sugar Factories Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 476.73 Cr. (Reduced from Rs. 484.38 Cr.),"Oct 09, 2025",https://www.infomerics.com/admin/uploads/PR-LHSugar-9Oct25.pdf
L H Sugar Factories Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed/Assigned),Nil,Rs. 22.50 Cr. (Enhanced from Rs. 20.00 Cr.),"Oct 09, 2025",https://www.infomerics.com/admin/uploads/PR-LHSugar-9Oct25.pdf
Om Shri Shubh Labh Agritech Private Limited (OSSLAPL),Long Term Bank Facilities,IVR D (INC)(Downgraded),Nil,Rs. 65.91 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-OSSLAPL-9oct25.pdf
Om Shri Shubh Labh Agritech Private Limited (OSSLAPL),Short Term Bank Facilities,IVR D (INC)(Downgraded),Nil,Rs. 0.13 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-OSSLAPL-9oct25.pdf
Om Shri Shubh Labh Agritech Private Limited (OSSLAPL),Long term Bank Facilities - Proposed,IVR D (INC)(Downgraded),Nil,Rs. 33.96 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-OSSLAPL-9oct25.pdf
Shree Durga Syntex Private Limited,Long Term Bank Facilities,IVR A (Assigned),Stable,Rs. 304.78 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeDurga-Syntex-9oct25.pdf
Shree Durga Syntex Private Limited,Short Term Bank Facilities,IVR A1 (Assigned),Nil,Rs. 2.00 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeDurga-Syntex-9oct25.pdf
Shree Durga Syntex Private Limited,Proposed Long/Short term bank facilities,IVR A/IVR A1; (Assigned),Stable/-,Rs. 5.22 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeDurga-Syntex-9oct25.pdf
Shree Durga Syntex Private Limited,Non-Convertible Debentures - Proposed,Withdrawn,Nil,0.00,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeDurga-Syntex-9oct25.pdf
Steribio Lifesciences Private Limited,Long Term Facilities,IVR BB+ (Assigned),Stable,Rs. 48.36 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-steribio-lifesciences-9oct25.pdf
Steribio Lifesciences Private Limited,Proposed Long/ Short Term Facilities,IVR BB+/IVR A4+; (Assigned),Stable/-,Rs. 1.64 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-steribio-lifesciences-9oct25.pdf
Sustainable Agro-Commercial Finance Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 130.9 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-sustainable-agro-9oct25.pdf
Sustainable Agro-Commercial Finance Limited,Proposed Term Loans/ Proposed NCD,IVR D (INC)(Reaffirmed),Nil,Rs. 69.1 Cr.,"Oct 09, 2025",https://www.infomerics.com/admin/uploads/pr-sustainable-agro-9oct25.pdf
All Services Global Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 89.15 Cr. (Reduced from Rs. 90.30 Crore),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-AllServices-Global-08oct25.pdf
All Services Global Private Limited,Long Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 0.56 Cr.),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-AllServices-Global-08oct25.pdf
All Services Global Private Limited,Short Term Bank Facilities,IVR A2 (Upgraded),Nil,Rs. 65.00 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-AllServices-Global-08oct25.pdf
All Services Global Private Limited,Long Term/Short Term Bank Facilities - Proposed,IVR BBB+/IVR A2; (Upgraded),Stable/-,Rs. 10.85 Cr. (Enhanced from Rs. 9.70 Crore),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-AllServices-Global-08oct25.pdf
Apus Realties Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 72.24 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-apus-realties-8oct25.pdf
Infra Block Industries Private Limited,Long Term Facilities,IVR BB- (Assigned),Stable,Rs. 28.79 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-InfraBlock-Industries-8oct25.pdf
MTE Industries Private Limited,Long Term Facilities,IVR BB (Assigned),Stable,Rs. 12.52 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/PR-MTE-Ind8Oct25.pdf
MTE Industries Private Limited,Short Term Facilities,IVR A4 (Assigned),Nil,Rs. 12.48 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/PR-MTE-Ind8Oct25.pdf
Precise Fasteners Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 21.31 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/PR-PreciseFast-8Oct25.pdf
Precise Fasteners Private Limited,Long Term Bank Facilities (Proposed),IVR BB+ (Assigned),Stable,Rs. 25.00 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/PR-PreciseFast-8Oct25.pdf
Sabari Constructions Technologies Private Limited,Long Term Facilities,IVR BBB (Reaffirmed),Stable,Rs. 127.00 Cr. (Enhanced from Rs. 82.00 Crore),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-sabari-construction-8oct25.pdf
Sabari Constructions Technologies Private Limited,Short Term Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 230.65 Cr. (Reduced from Rs. 240.65 Crore),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-sabari-construction-8oct25.pdf
Sai Spacecon India Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 24.09 Cr.,"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-sai-spacecon-8oct25.pdf
Sharvay Agronics LLP,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 50.00 Cr. (including proposed limit of Rs. 2.00 Crore),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-sharvay-agronics-8oct25.pdf
YTT Industries Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 165.60 Cr. (reduced from Rs. 173.00 Crore),"Oct 08, 2025",https://www.infomerics.com/admin/uploads/pr-YTT-Industries-8oct25.pdf
Bhatia Energy and Mineral Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 34.37 Cr. (Reduced from Rs. 48.23 Crore),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-bhatia-energy-7oct25.pdf
Bhatia Energy and Mineral Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-bhatia-energy-7oct25.pdf
Bhatia Energy and Mineral Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 21.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-bhatia-energy-7oct25.pdf
GHR Lakshmi Urbanblocks Infra LLP,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 900.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-GHR-lakshmi-7oct25.pdf
Indermani Mineral India Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 280.00 Cr. (Enhanced from Rs. 250.00 Crore),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-indermani-7oct25.pdf
Indermani Mineral India Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 50.00 Cr. (Enhanced from Rs. 25.00 Crore),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-indermani-7oct25.pdf
Prolific Papers Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 48.97 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-prolific-papers-7oct25.pdf
Rungta Rayon Tex Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 38.47 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/PR-Rungta_Rayon_Tex07Oct25.pdf
Salasar Techno Engineering Limited,Long Term Bank Facilities,IVR A (Reaffirmed),Stable,Rs. 813.73 Cr. (Enhanced from Rs. 680.45 Cr.),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-salasar-techno-7oct25.pdf
Salasar Techno Engineering Limited,Short Term Bank Facilities,IVR A1 (Reaffirmed),Nil,Rs. 18.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-salasar-techno-7oct25.pdf
SMM Infratech Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 24.29 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-SMM-Infratech-7oct25.pdf
SMM Infratech Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 33.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-SMM-Infratech-7oct25.pdf
Snow World Marine Exports Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 25.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-snow-world-7oct25.pdf
Snow World Marine Exports Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 60.50 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-snow-world-7oct25.pdf
Visaman Global Sales Limited,Long Term Facilities,IVR BB+ (Assigned),Stable,Rs. 77.60 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/PR-Visaman_Global_Sales_Ltd.07Oct25.pdf
Vishal Nirmiti Private Limited,Long Term Bank Facilities - Term Loan,IVR BBB (Upgraded),Stable,Rs. 8.93 Cr. (Reduced from Rs. 17.81 Cr.),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Vishal Nirmiti Private Limited,Long Term Bank Facilities - Term Loan,Withdrawn,Nil,0.00 (Previously Rs. 0.81 Cr.),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Vishal Nirmiti Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB (Upgraded),Stable,Rs. 43.90 Cr. (Reduced from Rs. 45.45 Cr.),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Vishal Nirmiti Private Limited,Short term Bank Facilities - Bank Guarantee,IVR A3+ (Upgraded),Nil,Rs. 32.77 Cr. (Enhanced from Rs. 30.39 Cr.),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Vishal Nirmiti Private Limited,Short Term Bank Facilities - Letter of Credit,IVR A3+ (Upgraded),Nil,Rs. 17.20 Cr. (Enhanced from Rs. 9.20 Cr.),"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Vishal Nirmiti Private Limited,Proposed Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 13.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Vishal Nirmiti Private Limited,Proposed Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 5.00 Cr.,"Oct 07, 2025",https://www.infomerics.com/admin/uploads/pr-vishal-nirmiti-7oct25.pdf
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Long Term Bank Facilities,IVR BBB- (INC)(Downgraded),Negative,Rs. 10.24 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-aavri-overseas-6oct25.pdf
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Short Term Bank Facilities,IVR A3 (INC)(Downgraded),Nil,Rs. 76.14 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-aavri-overseas-6oct25.pdf
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Long Term / Short Term Bank Facilities,IVR BBB-/IVR A3; (INC)(Downgraded),Negative/-,Rs. 20.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-aavri-overseas-6oct25.pdf
Achiievers Finance India Limited,Non-Convertible Debentures,IVR BBB- (Upgraded),Stable,Rs. 14.63 Cr. (Increased from Rs. 14.11 Cr.),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-achiievers-finance-6oct25.pdf
Achiievers Finance India Limited,Proposed Non-Convertible Debentures,IVR BBB- (Upgraded),Stable,Rs. 35.37 Cr. (Increased from Rs. 9.45 Cr.),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-achiievers-finance-6oct25.pdf
Achiievers Finance India Limited,Non-Convertible Debentures,Withdrawn,Nil,0.00,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-achiievers-finance-6oct25.pdf
Bhushilp Mines and Minerals Private Limited,Long Term Bank Facilities,IVR BB- (Assigned),Stable,Rs. 5.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-bhushilp-mines-6oct25.pdf
Bhushilp Mines and Minerals Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 5.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-bhushilp-mines-6oct25.pdf
HEC Infra Projects Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 17.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-HECInfra-06Oct25.pdf
HEC Infra Projects Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 30.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-HECInfra-06Oct25.pdf
Ircon Shivpuri Guna Tollway Limited,Long Term Bank Facility,IVR AAA (Assigned),Stable,Rs. 451.81 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-ircon-shivpuri-6oct25.pdf
Melt-O-Therm Furnaces Private Limited,Long Term Bank Facilities,IVR C- (INC)(Reaffirmed),Negative,Rs. 9.82 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-melto-therm-6oct25.pdf
Melt-O-Therm Furnaces Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 0.18 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-melto-therm-6oct25.pdf
Nutrifresh Farm Tech India Private Limited (NFTIPL),Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 149.40 Cr. (Enhanced from Rs. 138.00 Crore),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-nutrifresh-farmtech-6oct25.pdf
Riddhi Siddhi Cotex Private Limited,Long Term Fund Based Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 114.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-riddhisiddhi-cotex-6oct25.pdf
Samrat Forgings Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 76.60 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-samrat-forgings-6oct25.pdf
Samrat Forgings Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 14.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-samrat-forgings-6oct25.pdf
Selene Estate Limited,Non-Convertible Debentures (Update),IVR D (ISSUER NOT COOPERATING),Nil,-,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-selene-estate-6oct25.pdf
Shapoorji Pallonji Finance Private Limited,Proposed Bank Facilities,IVR A- (Assigned),Stable,Rs. 100.00 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/pr-ShapoorjiPallonji-Finance-06oct25.pdf
Sushma Marine Solutions Private Limited,Long-Term Bank Facilities - Term Loan,IVR BBB- (Reaffirmed),Stable,Rs. 0.94 Cr. (Reduced from Rs. 1.83 Crore),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-Sushma_Marine-06Oct25.pdf
Sushma Marine Solutions Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Reaffirmed),Stable,Rs. 17.00 Cr. (Enhanced from Rs. 10 Crore),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-Sushma_Marine-06Oct25.pdf
Sushma Marine Solutions Private Limited,Short Term Bank Facilities - Bank Guarantee,IVR A3 (Reaffirmed),Nil,Rs. 30.75 Cr. (Enhanced from Rs. 20.75 Crore),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-Sushma_Marine-06Oct25.pdf
Sushma Marine Solutions Private Limited,Short Term Bank Facilities - Letter of Credit,IVR A3 (Reaffirmed),Nil,Rs. 10.00 Cr. (reduced from Rs. 15 Crore),"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-Sushma_Marine-06Oct25.pdf
Sushma Marine Solutions Private Limited,Short Term Bank Facilities - Forward Contract,IVR A3 (Reaffirmed),Nil,Rs. 0.65 Cr.,"Oct 06, 2025",https://www.infomerics.com/admin/uploads/PR-Sushma_Marine-06Oct25.pdf
Rameswar Udyog Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Negative,Rs. 17.06 Cr. (Increased from Rs. 8.70 Crore),"Oct 04, 2025",https://www.infomerics.com/admin/uploads/pr-RameswarUdyog-4oct25.pdf
