Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
MI Industries India Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Nil (Previous rated amount Rs.71.02 crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-MI-Industries-30oct24.pdf
MI Industries India Private Limited,Short Term Bank Facilities,Withdrawn,Nil,Nil (Previous rated amount Rs.1.77 crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-MI-Industries-30oct24.pdf
NNP Construction Private Limited,Non- Convertible Debentures,IVR B (Upgraded),Stable,Rs. 551.00 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/Rev-Pr-NNP-Construction-30oct2024.pdf
Orchard Fresh Cold Chain Private Limited,Long Term Fund-Based Bank Facilities,IVR BB- (Assigned),Stable,Rs. 25.28 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/Pr-Orchard-Fresh-Cold-30oct24.pdf
Orchard Fresh Cold Chain Private Limited,Long Term / Short Term Bank Facilities - Proposed,IVR BB-/ IVR A4 (Assigned),Stable/-,Rs. 2.72 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/Pr-Orchard-Fresh-Cold-30oct24.pdf
Paras Nutritions Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 121.87 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/Pr-Paras-Nutritions-30oct24.pdf
Prince Corp Private Limited,Long Term Bank Facilities,IVR D (Reaffirmed),Nil,Rs. 131.46 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Prince-Corp-30oct24.pdf
Prince Corp Private Limited,Short Term Bank Facilities,IVR D (Reaffirmed),Nil,Rs. 45.40 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Prince-Corp-30oct24.pdf
RS Telesolutions Private Limited,Long term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 1.67 Cr. (reduced from Rs.1.71 crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-RSTelesolutions-30oct24.pdf
RS Telesolutions Private Limited,Short term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 2.45 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-RSTelesolutions-30oct24.pdf
RS Telesolutions Private Limited,Long term Bank Facilities - Proposed,IVR BB (Assigned),Stable,Rs. 2.34 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-RSTelesolutions-30oct24.pdf
RS Telesolutions Private Limited,Short term Bank Facilities - Proposed,IVR A4 (Assigned),Nil,Rs. 3.54 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-RSTelesolutions-30oct24.pdf
Shree Shakambari Ferro Alloys Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 37.76 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeShakambari-FerroAlloys-30octt24.pdf
Shri Gurudatt Sugars Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 779.52 Cr. (enhanced from Rs. 711.12 crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/Pr-shri-gurudatt-30oct24.pdf
Shri Gurudatt Sugars Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 2.00 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/Pr-shri-gurudatt-30oct24.pdf
Sunbridge Agro Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 235.00 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Sunbridge-Agro-30oct24.pdf
Tirumala Tirupati Rice Mill Private Limited,Long Term Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 8.00 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Tirumala-Tirupati-30oct24.pdf
Tirumala Tirupati Rice Mill Private Limited,Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 6.00 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Tirumala-Tirupati-30oct24.pdf
Tricon Infra Buildtech Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 45.26 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Tricon-InfraBuildtech-30oct24.pdf
Tricon Infra Buildtech Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 36.50 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Tricon-InfraBuildtech-30oct24.pdf
Tricon Infra Buildtech Private Limited,Proposed Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 11.24 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Tricon-InfraBuildtech-30oct24.pdf
Ultimo Credit Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 51.00 Cr. (Enhanced from Rs. 34.00 crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Ultimo-Credit-30oct24.pdf
Ultimo Credit Private Limited,Proposed Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 4.00 Cr. (Enhanced from Rs. 3.00 crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-Ultimo-Credit-30oct24.pdf
Vimal Plast India Private Limited,Non-Convertible Debentures (NCDs),Withdrawn,Nil,0.00 (reduced from Rs. 48.10 Crore),"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-VimalPlast-30oct24.pdf
West Bengal State Electricity Transmission Company Limited,Long Term Bank Facilities,IVR A+ (Reaffirmed),Stable,Rs. 2016.73 Cr.,"Oct 30, 2024",https://www.infomerics.com/admin/uploads/pr-WBSETCL-30oct24.pdf
Heetu Chemicals and Alkalies Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 11.00 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-HeetuChemicals-29oct24.pdf
Heetu Chemicals and Alkalies Limited,Short Term Facilities,IVR A3 (Reaffirmed),Nil,Rs. 30.00 Cr. (Increased from Rs. 14.00 Crore),"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-HeetuChemicals-29oct24.pdf
JS Auto Cast Foundry India Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 39.25 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-JSAuto-CastFoundry-29oct24.pdf
JS Auto Cast Foundry India Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 14.50 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-JSAuto-CastFoundry-29oct24.pdf
Lendingkart Finance Limited,Long Term Fund Based Bank Facilities,IVR BBB+,Rating Watch with Developing Implications,Rs. 34.10 Cr. (Reduced from Rs. 49.38 Cr.),"Oct 29, 2024",https://www.infomerics.com/admin/uploads/rev-lendingkart-finance-29oct24.pdf
Lendingkart Finance Limited,Proposed Long Term Fund Based Bank Facilities,IVR BBB+,Rating Watch with Developing Implications,Rs. 315.90 Cr. (Increased from Rs. 300.62 Cr.),"Oct 29, 2024",https://www.infomerics.com/admin/uploads/rev-lendingkart-finance-29oct24.pdf
Lendingkart Finance Limited,Non-Convertible Debentures (NCDs),IVR BBB+,Rating Watch with Developing Implications,Rs. 94.00 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/rev-lendingkart-finance-29oct24.pdf
Lendingkart Finance Limited,Proposed Non-Convertible Debentures (NCDs),IVR BBB+,Rating Watch with Developing Implications,Rs. 60.00 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/rev-lendingkart-finance-29oct24.pdf
Millenium Steel India Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 9.00 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-Millenium-SteelIndia-29oct24.pdf
Millenium Steel India Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 16.00 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-Millenium-SteelIndia-29oct24.pdf
RC Power Project Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 63.84 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-RC-Power-29oct24.pdf
RC Power Project Limited,Short Term Bank Facility,IVR A3 (Assigned),Nil,Rs. 86.95 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-RC-Power-29oct24.pdf
RC Power Project Limited,Long Term/Short Term (Proposed),IVR BBB-/IVR A3; (Assigned),Stable/-,Rs. 9.21 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-RC-Power-29oct24.pdf
SBL Energy Limited,Long Term Bank Facilities,IVR BBB- (INC)(Downgraded),Negative,Rs. 51.38 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-SBL-Energy-29oct24.pdf
SBL Energy Limited,Short Term Bank Facilities,IVR A3 (INC)(Downgraded),Nil,Rs. 77.00 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-SBL-Energy-29oct24.pdf
Shanti Ship Breakers Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 33.50 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-ShantiShip-Breakers-29oct24.pdf
Shanti Ship Breakers Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 136.50 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-ShantiShip-Breakers-29oct24.pdf
Shrachi Burdwan Developers Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 31.71 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-Shrachi-Burdwan-29oct24.pdf
Shrachi Burdwan Developers Private Limited,Long/Short Term bank Facilities - Proposed,IVR BBB/IVR A3+; (Reaffirmed),Stable/-,Rs. 54.29 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-Shrachi-Burdwan-29oct24.pdf
Titanium Vitrified Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 12.27 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-Titanium-Vitrified-29oct24.pdf
Titanium Vitrified Private Limited,Short Term Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 3.50 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/pr-Titanium-Vitrified-29oct24.pdf
Vaibhav Ginning and Spinning Mill Private Limited,Long Term Facilities,IVR D (Downgraded),Nil,Rs. 69.29 Cr. (Reduced from Rs. 75.64 Cr.),"Oct 29, 2024",https://www.infomerics.com/admin/uploads/PR-Vaibhav-Ginning-29Oct2024.pdf
Vaibhav Ginning and Spinning Mill Private Limited,Short Term Facilities,IVR D (Downgraded),Nil,Rs. 2.50 Cr.,"Oct 29, 2024",https://www.infomerics.com/admin/uploads/PR-Vaibhav-Ginning-29Oct2024.pdf
A.R.V. Hotels Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 83.00 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ARV-Hotels-28oct24.pdf
Carbon Circle Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 64.84 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Carbon-Circle-28oct24.pdf
Carbon Circle Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 3.70 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Carbon-Circle-28oct24.pdf
Jay Jagdamba Forgings Private Limited,Long term fund-based Bank facility - CC,IVR BBB+ (Reaffirmed),Stable,Rs. 10.00 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Forgings-28oct24.pdf
Jay Jagdamba Forgings Private Limited,Long term fund-based Bank facility -Term Loans,IVR BBB+ (Reaffirmed),Stable,Rs. 1.73 Cr. (Reduced from Rs. 4.88 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Forgings-28oct24.pdf
Jay Jagdamba Forgings Private Limited,Long term fund-based Bank facility - Working Capital Term Loans,IVR BBB+ (Reaffirmed),Stable,Rs. 2.90 Cr. (Reduced from Rs. 3.97 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Forgings-28oct24.pdf
Jay Jagdamba Forgings Private Limited,Short term non-fund- based Bank facility - LC/BG,IVR A2 (Reaffirmed),Nil,Rs. 0.25 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Forgings-28oct24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - CC/PC/PCFC /PSC/FDBP,IVR BBB+ (Reaffirmed),Stable,Rs. 549.76 Cr. (Enhanced from Rs. 390.50 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-28oct24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - Term Loans,IVR BBB+ (Reaffirmed),Stable,Rs. 103.85 Cr. (Reduced from Rs. 135.17 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-28oct24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - Working Capital Term Loans,IVR BBB+ (Reaffirmed),Stable,Rs. 74.24 Cr. (Reduced from Rs. 104.56 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-28oct24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - Proposed,IVR BBB+ (Reaffirmed),Stable,Rs. 30.74 Cr. (Reduced from Rs. 150 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-28oct24.pdf
Jay Jagdamba Limited,Short term non-fund based Bank facility - LC/BG,IVR A2 (Reaffirmed),Nil,Rs. 19.50 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-28oct24.pdf
Jay Jagdamba Profiles Private Limited,Long term fund-based Bank facility - CC /PC/PCFC /PSC/FDBP,IVR BBB+ (Reaffirmed),Stable,Rs. 17.00 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Profile-28oct24.pdf
Jay Jagdamba Profiles Private Limited,Long term fund-based Bank facility - Term Loans,Withdrawn,Nil,0.00 (Reduced from Rs.1.85 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Profile-28oct24.pdf
Jay Jagdamba Profiles Private Limited,Short term non-fund based Bank facility - LC/BG,IVR A2 (Reaffirmed),Nil,Rs. 0.50 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-JayJagdamba-Profile-28oct24.pdf
Mindspace Industries Private Limited (erstwhile Simplex Coke and Refractory Private Limited),Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 29.40 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-SimplexCoke-Refractory-28oct24.pdf
Mindspace Industries Private Limited (erstwhile Simplex Coke and Refractory Private Limited),Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 16.60 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-SimplexCoke-Refractory-28oct24.pdf
Prayatna Microfinance Limited,Fund Based Bank facilities - Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 90.91 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Prayatna-Microfinance-28oct2024.pdf
Prayatna Microfinance Limited,Fund Based Bank Facilities - Proposed,IVR BBB (Reaffirmed),Stable,Rs. 109.09 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/Pr-Prayatna-Microfinance-28oct2024.pdf
Sai Hanumant Industries Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 107.05 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-SaiHanumant-Industries-28oct24.pdf
Shivababa Foods Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 15.00 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-shivababa-foods-28oct24.pdf
Shivababa Foods Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 73.00 Cr. (including proposed limit of Rs. 5.00 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-shivababa-foods-28oct24.pdf
Shree Banke Bihari Ispat Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 29.88 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeBankeBihari-Ispat-28oct24.pdf
Shree Jay Jagdamba Flanges Private Limited,Long term fund-based Bank facility - CC /PC/PCFC /PSC/FDBP,IVR BBB+ (Reaffirmed),Stable,Rs. 14.80 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeJayJagdamba-Flanges-28oct24.pdf
Shree Jay Jagdamba Flanges Private Limited,Long term fund-based Bank facility - Term Loans,Withdrawn,Nil,0.00 (Reduced from Rs. 2.60 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeJayJagdamba-Flanges-28oct24.pdf
Shree Jay Jagdamba Flanges Private Limited,Short term non-fund based Bank facility - LC/BG,IVR A2 (Reaffirmed),Nil,Rs. 0.59 Cr. (Enhanced from Rs. 0.25 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeJayJagdamba-Flanges-28oct24.pdf
Shree Rupanadham Steel Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 118.61 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-shreerupanadhamsteel-28oct24.pdf
Shree Shiddhanath Cotex Private Limited,Long Term Facilities,IVR D (Downgraded),Nil,Rs. 97.59 Cr. (includes proposed limit of Rs. 22.12 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeShiddhanathCotex-28oct24.pdf
Shree Shiddhanath Cotex Private Limited,Short Term Facilities,IVR D (Downgraded),Nil,Rs. 2.41 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ShreeShiddhanathCotex-28oct24.pdf
Shreesatya Mines Private Limited,Long Term Bank Facility,IVR BB- (Reaffirmed),Stable,Rs. 1.50 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Shreesatya-Mines-28oct24.pdf
Shreesatya Mines Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 109.50 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Shreesatya-Mines-28oct24.pdf
Silica Healthcare Private Limited,Long Term Bank Facility (including proposed limit of Rs. 11.00 crore),IVR BB (Assigned),Stable,Rs. 79.00 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Silica-Healthcare-28oct24.pdf
Silica Healthcare Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 0.32 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Silica-Healthcare-28oct24.pdf
Terracis Technologies Limited (erstwhile E Centric Digital Limited),Long Term Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 12.00 Cr. (Increased from Rs. 11.00 Crore),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ECentric-Digital-28oct24.pdf
Terracis Technologies Limited (erstwhile E Centric Digital Limited),Short Term Facilities,IVR A4+ (Reaffirmed),Nil,Rs. 49.00 Cr. (Increased from Rs. 29.00 crore),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-ECentric-Digital-28oct24.pdf
Uniclan Hygiene Private Limited,Long Term Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 32.25 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Uniclan-Hygiene-28oct24.pdf
Uniclan Hygiene Private Limited,Short Term Facility,IVR A4 (INC)(Reaffirmed),Nil,Rs. 1.50 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-Uniclan-Hygiene-28oct24.pdf
Universal Infra & Agri Oils Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 26.62 Cr.,"Oct 28, 2024",https://www.infomerics.com/admin/uploads/pr-universal-infra-28oct2024.pdf
Vedika Credit Capital Limited,Long Term Fund Based Bank Facilities - Term Loans,IVR A- (Reaffirmation),Stable,Rs. 665.55 Cr. (increased from Rs. 599.52 Cr.),"Oct 28, 2024",https://www.infomerics.com/admin/uploads/rev-pr-vedikacredit-28oct24.pdf
