Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Anvil Energy Private Limited (erstwhile Anvil Cables Private Limited),Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 90.47 Cr. (enhanced from Rs. 87.03 Cr.) (includes proposed facility of Rs. 24.00 Cr.),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Anvil-Energy-11dec24.pdf
Anvil Energy Private Limited (erstwhile Anvil Cables Private Limited),Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 109.33 Cr. (reduced from Rs. 112.70 Cr.) (includes proposed facility of Rs. 7.31 Cr.),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Anvil-Energy-11dec24.pdf
Baba PuranDass Financial Services Limited,Proposed Fixed Deposit,IVR C- (INC) Downgraded,Negative,Rs. 4.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-Baba-Purandas-Fina-11dec24.pdf
Beta Wind Farm Private Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 598.53 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-betawind-11dec24.pdf
Beta Wind Farm Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Nil (Reduced from Rs.752.05 Crore),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-betawind-11dec24.pdf
BGR Construction LLP,Long Term Bank Facilities - LRD,IVR BB- (INC) (Downgraded),Negative,Rs. 99.50 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-BGR-Construction-11dec24.pdf
Bhavani Shipping Services (India) Private Limited,Long Term Bank Facility,IVR B+ (INC)(Downgraded),Negative,Rs. 22.99 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Bhavani-ShippingServices-11dec24.pdf
Eastern India Cements Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 149.32 Cr. (enhanced from Rs. 115.32 Cr.),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-Eastern-India-Cements-11dec24.pdf
Fastbuild Blocks Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 14.75 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Fastbuild-Blocks-11dec24.pdf
Goldrush Sales & Services Limited,Long Term Facilities,IVR BB+ (Assigned),Stable,Rs. 29.82 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-Goldrush-Sales-11dec24.pdf
Goldrush Sales & Services Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 49.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-Goldrush-Sales-11dec24.pdf
Goldrush Sales & Services Limited,Long Term/ Short Term Facilities,IVR BB+/ IVR A4+ (Assigned),Stable/-,Rs. 21.18 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-Goldrush-Sales-11dec24.pdf
Hi-Tech Pipes Limited,Long Term Bank Facilities - Cash Credit,IVR A- (INC)(Downgraded),Negative,Rs. 225.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-HiTech-Pipes-11dec24.pdf
Hi-Tech Pipes Limited,Long Term Fund Based Bank Facilities - Term Loan,IVR A- (INC)(Downgraded),Negative,Rs. 15.10 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-HiTech-Pipes-11dec24.pdf
Hi-Tech Pipes Limited,Long Term Fund Based Bank Facilities - GECL,IVR A- (INC)(Downgraded),Negative,Rs. 14.58 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-HiTech-Pipes-11dec24.pdf
Hi-Tech Pipes Limited,Proposed Long Term Fund Based Bank Facilities,IVR A- (INC)(Downgraded),Negative,Rs. 9.32 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-HiTech-Pipes-11dec24.pdf
Hi-Tech Pipes Limited,Short Term Non-Fund Based Bank Facilities - Bank Guarantee,IVR A2+ (INC)(Downgraded),Nil,Rs. 101.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-HiTech-Pipes-11dec24.pdf
Hi-Tech Pipes Limited,Short Term Non-Fund Based Bank Facilities - Letter of Credit,IVR A2+ (INC)(Downgraded),Nil,Rs. 60.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-HiTech-Pipes-11dec24.pdf
Jassar Dental Medical Education Health Foundation Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 40.80 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Jassar-Dental-11dec-24.pdf
Jassar Dental Medical Education Health Foundation Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 24.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Jassar-Dental-11dec-24.pdf
Jaypee Capital Services Limited,Long Term Fund Based Bank Facilities - Overdraft,IVR BBB+ (Reaffirmed),Positive,Rs. 10.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Jaypee-CapitalServices-11dec24.pdf
Jaypee Capital Services Limited,Short Term Non-Fund Based Bank Facilities - Bank Guarantee,IVR A2 (Reaffirmed),Nil,Rs. 300.00 Cr. (Enhanced from Rs. 150.00 Crore),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Jaypee-CapitalServices-11dec24.pdf
Jaypee Capital Services Limited,Short Term Non-Fund Based Bank Facilities - Proposed,IVR A2 (Reaffirmed),Nil,Rs. 195.00 Cr. (Enhanced from Rs. 140.00 Crore),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Jaypee-CapitalServices-11dec24.pdf
Morth Infrastructure Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 6.55 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-morth-infrastructure-11ddec24.pdf
Morth Infrastructure Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 12.50 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-morth-infrastructure-11ddec24.pdf
Swaminathan Enterprises Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 56.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Swaminathan-Enterprises-11dec24.pdf
TLG Agro Traders Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 48.55 Cr. (Enhanced from Rs. 43.40 Crore),"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-TLG-AgroTraders-11deec24.pdf
TLG Agro Traders Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 5.60 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-TLG-AgroTraders-11deec24.pdf
True Green Bio Energy Limited (Erstwhile CIL Nova Petrochemicals Limited),Long Term Fund Based Bank Facilities - Term Loans,IVR BBB- (Reaffirmed),Stable,Rs. 250.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/Pr-True-Green-Bio-11dec24.pdf
Vasuki Global Industries Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 5.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Vasuki-Global-11dec24.pdf
Vasuki Global Industries Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 52.00 Cr.,"Dec 11, 2024",https://www.infomerics.com/admin/uploads/pr-Vasuki-Global-11dec24.pdf
Anil Buildcon India Private Limited,Long/Short Term Bank Facility,IVR BB-/IVR A4; (INC)(Downgraded),Negative/-,Rs. 28.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Anil-Buildcon-10dec24.pdf
Anil Buildcon India Private Limited,Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),Nil,Rs. 0.60 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Anil-Buildcon-10dec24.pdf
Lahari Laminates Private Limited,Long Term Bank Facility,IVR B- (INC)(Downgraded),Negative,Rs. 20.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Lahari-Laminates-10dec24.pdf
Maiden Forgings Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 61.17 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Maiden-Forgings-10dec24.pdf
Maiden Forgings Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 3.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Maiden-Forgings-10dec24.pdf
NextNode Solutions Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 31.50 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Nextnode-Solutions-10dec24.pdf
NextNode Solutions Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),Nil,Rs. 29.50 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Nextnode-Solutions-10dec24.pdf
Nirupama Mining and Transporting Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 23.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Nirupama-Mining-10dec24.pdf
Nirupama Mining and Transporting Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 13.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Nirupama-Mining-10dec24.pdf
NJR Constructions Private Limited,Long Term Facilities,IVR BBB (Upgraded),Stable,Rs. 23.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-NJR-Constructions-10dec24.pdf
NJR Constructions Private Limited,Short Term Facilities,IVR A3+ (Upgraded),Nil,Rs. 87.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-NJR-Constructions-10dec24.pdf
Param Enterprises Private Limited,Long Term Bank Facilities,IVR A- (Upgraded),Stable,Rs. 30.88 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Param-Enterprises-10dec24.pdf
Param Enterprises Private Limited,Long/Short Term Bank Facilities,IVR A-/IVR A2+; (Upgraded),Stable/-,Rs. 150.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Param-Enterprises-10dec24.pdf
Passion Industries Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 63.74 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Passion-Industries-10dec24.pdf
Passion Industries Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 22.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Passion-Industries-10dec24.pdf
SPG Global Commodities Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 55.00 Cr. (Includes proposed limit of Rs.1.00 crore),"Dec 10, 2024",https://www.infomerics.com/admin/uploads/Pr-SPG-Global-10dec24.pdf
Sri Chamundeswari Sugars Limited,Long Term facilities,IVR BB (Reaffirmed),Stable,Rs. 4.50 Cr. (Reduced from Rs. 5.00 Cr.),"Dec 10, 2024",https://www.infomerics.com/admin/uploads/Pr-SriChamundeswari-10dec24.pdf
Sri Chamundeswari Sugars Limited,Long Term facilities - GECL 2.0,Withdrawn,Nil,0.00 (Reduced from Rs. 4.58 Cr.),"Dec 10, 2024",https://www.infomerics.com/admin/uploads/Pr-SriChamundeswari-10dec24.pdf
Uma Exports Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 110.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Uma-Exports-10dec24.pdf
Uma Exports Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 80.00 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Uma-Exports-10dec24.pdf
Wave Beverages Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 234.50 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-Wave-Beverages-10dec24.pdf
Worlds Window Infrastructure and Logistics Private Limited,Long Term Fund Based Limits - Term Loan,IVR D (INC)(Reaffirmed),Nil,Rs. 15.40 Cr.,"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-WorldsWindow-Infra-10dec24.pdf
Worlds Window Infrastructure and Logistics Private Limited,Long Term Fund Based Limits - Cash Credit,IVR D (INC)(Reaffirmed),Nil,Rs. 85.50 Cr. (including proposed limits of Rs.75.00 crore),"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-WorldsWindow-Infra-10dec24.pdf
Worlds Window Infrastructure and Logistics Private Limited,Short Term Non-Fund Based Facilities - LC,IVR D (INC)(Reaffirmed),Nil,Rs. 29.10 Cr. (including proposed limits of Rs.14.60 crore),"Dec 10, 2024",https://www.infomerics.com/admin/uploads/pr-WorldsWindow-Infra-10dec24.pdf
Assam Electronics Development Corporation Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 400.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Assam-Electronics-9dec24.pdf
Athena Global Technologies Limited,Proposed Non-Convertible Debentures (NCDs),IVR C (Assigned),Stable,Rs. 150.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Athena-Global-9dec24.pdf
Big Boy Toyz Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 71.00 Cr. (Increased from Rs. 69.80 crore),"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Big-Boy-Toyz-9dec24.pdf
Big Boy Toyz Limited,Long Term Facilities- WCTL,Withdrawn,Nil,0.00,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Big-Boy-Toyz-9dec24.pdf
ETO Motors Private Limited,Long Term Bank Facilities (Proposed),IVR B (INC) (Downgraded),Negative,Rs. 50.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-ETO-Motors-9dec24.pdf
IFL Housing Finance Limited,Long-Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 87.05 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-IFL-Housing-Finance-9dec24.pdf
IFL Housing Finance Limited,Long-Term Bank Facilities (Proposed),IVR BB (INC) (Downgraded),Negative,Rs. 12.95 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-IFL-Housing-Finance-9dec24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - CC/PC/PCFC /PSC/FDBP,IVR BBB+ (Reaffirmed and withdrawn),Stable,Rs. 549.76 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-9dec24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - Term Loans,IVR BBB+ (Reaffirmed and withdrawn),Stable,Rs. 103.85 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-9dec24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - Working Capital Term Loans,IVR BBB+ (Reaffirmed and withdrawn),Stable,Rs. 74.24 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-9dec24.pdf
Jay Jagdamba Limited,Long term fund-based Bank facility - Proposed,IVR BBB+ (Reaffirmed and withdrawn),Stable,Rs. 30.74 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-9dec24.pdf
Jay Jagdamba Limited,Short term non-fund based Bank facility - LC/BG,IVR A2 (Reaffirmed and withdrawn),Nil,Rs. 19.50 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Jay-Jagdamba-9dec24.pdf
Maxim Tubes Company Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed) (Withdrawn),Positive,Rs. 70.53 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Maxim-Tube-9dec24.pdf
Maxim Tubes Company Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed) (Withdrawn),Nil,Rs. 106.80 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Maxim-Tube-9dec24.pdf
Paragon Apparel Private Limited,Long Term Facilities,IVR BB- (INC) (Downgraded),Negative,Rs. 30.42 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Paragon-Apparel-9dec24.pdf
Paragon Apparel Private Limited,Short Term Facilities,IVR A4 (INC) (Reaffirmed),Nil,Rs. 16.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Paragon-Apparel-9dec24.pdf
QuadGen Wireless Solutions Private limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),Negative,Rs. 25.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/pr-quadgen-wireless-solutions-9dec24.pdf
QuadGen Wireless Solutions Private limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),Nil,Rs. 124.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/pr-quadgen-wireless-solutions-9dec24.pdf
QuadGen Wireless Solutions Private limited,Long Term/ Short Term Bank Facilities,IVR BB+ /IVR A4+ (INC) (Downgraded),Negative/-,Rs. 200.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/pr-quadgen-wireless-solutions-9dec24.pdf
QuadGen Wireless Solutions Private limited,Proposed Long Term/ Short Term Bank Facilities,IVR BB+/ IVR A4+ (INC) (Downgraded),Negative/-,Rs. 1.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/pr-quadgen-wireless-solutions-9dec24.pdf
Spray Engineering Devices Limited,Long term Bank Facilities,IVR BBB+ (Upgraded),Positive,Rs. 88.14 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Spray-Engineering-9dec24.pdf
Spray Engineering Devices Limited,Short Term Bank Facilities,IVR A2 (Upgraded),Nil,Rs. 57.53 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Spray-Engineering-9dec24.pdf
Tirubala International Private Limited,Long Term/ Short Term,IVR BB+/ IVR A4+ (INC) (Downgraded),Negative/-,Rs. 32.00 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Tirubala-International-9dec24.pdf
Tirubala International Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),Nil,Rs. 7.40 Cr.,"Dec 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Tirubala-International-9dec24.pdf
Analogics Tech India Limited,Long Term Facilities,IVR BB (Assigned),Stable,Rs. 22.00 Cr.,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-Analogics-Tech-6dec24.pdf
Analogics Tech India Limited,Short Term Facilities,IVR A4 (Assigned),Nil,Rs. 23.00 Cr.,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-Analogics-Tech-6dec24.pdf
Duke Fabrics India Limited,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),Negative,Rs. 12.50 Cr.,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-Duke-Fabrics-6dec24.pdf
Duke Fabrics India Limited,Proposed Long Term/Short Term Bank Facilities,IVR B+/ IVR A4 (INC) (Downgraded/ Reaffirmed),Negative/-,Rs. 4.30 Cr.,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-Duke-Fabrics-6dec24.pdf
Kedsati Iron & Steel Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-Kedsati-Iron-Steel-6dec24.pdf
Kedsati Iron & Steel Private Limited,Long Term/ Short Term Bank Facilities,Withdrawn,Nil,-,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-Kedsati-Iron-Steel-6dec24.pdf
MKC Infrastructure Limited,Long Term Bank Facilities,IVR A+ (Assigned),Stable,Rs. 215.55 Cr.,"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-MKCIL-6dec24.pdf
MKC Infrastructure Limited,Long Term Bank Facilities,IVR A+ (Assigned/ Upgraded),Stable,Rs. 49.25 Cr. (Enhanced from Rs. 46.25 crore),"Dec 06, 2024",https://www.infomerics.com/admin/uploads/Pr-MKCIL-6dec24.pdf
