Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Praveen Capital Private Limited,Fund Based - Long Term Bank Facilities - Term Loans,IVR BBB- (Reaffirmed),Stable,Rs. 16.68 Cr. (Increased from Rs. 9.79 Cr.),"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-praveen-capital-26aug26.pdf
Praveen Capital Private Limited,Proposed Fund Based - Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 3.32 Cr. (Reduced from Rs. 10.21 crore),"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-praveen-capital-26aug26.pdf
Ravi Renewables Private Limited (erstwhile Ravi Steel and Renewables Private Limited),Long Term Bank Facility,IVR BB+ (Upgraded),Stable,Rs. 10.00 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/Pr-Ravi-Renewables-26aug25.pdf
Ravi Renewables Private Limited (erstwhile Ravi Steel and Renewables Private Limited),Short Term Bank Facility,IVR A4+ (Upgraded),Nil,Rs. 10.00 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/Pr-Ravi-Renewables-26aug25.pdf
Shree Ram Resins Private Limited,Long Term Bank Facilities - Fund Based - Cash Credit,IVR B- (INC)(Downgraded),Negative,Rs. 14.00 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeRam-Resins-26aug25.pdf
Shri Nagal Aluminium Company,Long Term Bank Facilities - Fund Based - Cash Credit,IVR B- (INC)(Reaffirmed),Negative,Rs. 2.25 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-ShriNagal-Aluminium-26aug25.pdf
Shri Nagal Aluminium Company,Long Term Bank Facilities - Fund Based - Term Loan,IVR B- (INC)(Reaffirmed),Negative,Rs. 4.25 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-ShriNagal-Aluminium-26aug25.pdf
Shri Rewa Rice Mills Private Limited,Long Term Bank Facilities - Fund Based - Term Loan,IVR B- (INC)(Reaffirmed),Negative,Rs. 7.10 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-ShriRewa-RiceMills-26aug25.pdf
Shri Rewa Rice Mills Private Limited,Long Term Bank Facilities - Fund Based - Cash Credit,IVR B- (INC)(Reaffirmed),Negative,Rs. 7.00 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-ShriRewa-RiceMills-26aug25.pdf
Swarnsarita Jewels India Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 80.00 Cr. (Includes proposed limits of Rs. 9.27 Crores),"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-swarnsarita-jewels-26aug25.pdf
Krafton Papers India Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 90.24 Cr. (enhanced from Rs. 79.99 Crore),"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-krafton-papers-25aug25.pdf
Krafton Papers India Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 1.80 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-krafton-papers-25aug25.pdf
Nagammal Mills Private Limited,Long Term Facilities,IVR BB- (Reaffirmed),Stable,Rs. 45.96 Cr. (Increased from Rs. 20.55 Crore),"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-nagammal-mills-25aug25.pdf
Nagammal Mills Private Limited,Short Term Facilities,IVR A4 (Reaffirmed),Nil,Rs. 7.30 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-nagammal-mills-25aug25.pdf
Noma Infrastructure Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 69.91 Cr. (Enhanced from Rs. 22.85 Crore),"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-noma-infrastructure-25aug25.pdf
Patanjali Parivahan Private Limited,Long Term Bank Facilities,IVR A- (Assigned),Stable,Rs. 50.00 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-patanjali-parivahan-25aug25.pdf
Primetime Realtors Private Limited,Long Term Facilities,IVR BBB+ (Assigned),Stable,Rs. 587.99 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-primetime-realtors-25aug25.pdf
Quality Knit Wears Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 7.19 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-quality-knitwears-25aug25.pdf
Quality Knit Wears Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 35.00 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-quality-knitwears-25aug25.pdf
Shri Vasuprada Plantations Limited,Long Term Facilities,IVR BB (Reaffirmed),Stable,Rs. 33.00 Cr. (includes proposed facility of Rs. 8.00 Cr.),"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-ShriVasuprada-Plantations-25aug25.pdf
Shri Vasuprada Plantations Limited,Short Term Facility,IVR A4 (Reaffirmed),Nil,Rs. 17.00 Cr.,"Aug 25, 2025",https://www.infomerics.com/admin/uploads/pr-ShriVasuprada-Plantations-25aug25.pdf
Kareli Sugar Mill Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 25.00 Cr. (Reduced from Rs. 27.05 Crore),"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-kareli-sugarmill-22aug25.pdf
Morepen Laboratories Limited,Long Term Bank Facilities,IVR A- (Assigned),Stable,Rs. 225.00 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-morepen-laboratories-22aug25.pdf
Nagreeka Exports Limited,Long term Bank Facilities,IVR BBB-,Negative,Rs. 58.86 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-nagreeka-exports-22aug25.pdf
Nagreeka Exports Limited,Short term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 194.33 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-nagreeka-exports-22aug25.pdf
Nagreeka Exports Limited,Long Term / Short Term Bank Facilities- Proposed,IVR BBB-/ IVR A3,Negative/-,Rs. 10.52 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-nagreeka-exports-22aug25.pdf
Rathi Steel and Metals Private Limited,Long Term Bank Facilities,IVR BBB (Downgraded),Stable,Rs. 202.12 Cr. (enhanced from Rs. 199.30 Crore),"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-rathisteel-22aug25.pdf
Rathi Steel and Metals Private Limited,Short Term Bank Facilities,IVR A3+ (Downgraded),Nil,Rs. 41.00 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-rathisteel-22aug25.pdf
Rathi Steel and Metals Private Limited,Proposed Long Term /Short Term Facilities,IVR BBB/IVR A3+; (Downgraded/Assigned),Stable/-,Rs. 4.37 Cr. (Reduced from Rs. 7.19 Crore),"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-rathisteel-22aug25.pdf
Shree Guru Infracon Private Limited,Long Term Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 10.00 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-SGIPL-22aug25.pdf
Shree Guru Infracon Private Limited,Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 14.70 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-SGIPL-22aug25.pdf
Shree Guru Infracon Private Limited,Proposed Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 0.30 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-SGIPL-22aug25.pdf
Shri Kalyan Buildmart Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 100.00 Cr.,"Aug 22, 2025",https://www.infomerics.com/admin/uploads/pr-shri-kalyan-22aug25.pdf
Sanskar Agro Processors Private Limited,Long Term Facilities,IVR BBB- (Upgraded and Withdrawn),Stable,Rs. 34.87 Cr. (reduced from Rs. 36.00 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-sanskar-agroprocessors-21aug25.pdf
Sanskar Agro Processors Private Limited,Short Term Facilities,IVR A3 (Upgraded and Withdrawn),Nil,Rs. 2.75 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-sanskar-agroprocessors-21aug25.pdf
Dynamic Services & Security Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 66.61 Cr. (enhanced from Rs. 11.55 crore) (Includes proposed limits of Rs. 0.23 crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-dynamic-services-21aug25.pdf
Dynamic Services & Security Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 20.89 Cr. (enhanced from Rs. 4.95 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-dynamic-services-21aug25.pdf
HK Sagar Realtors LLP,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 150.00 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-HK-SagarRealtors-21aug25.pdf
M S V Constructions Company,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 19.67 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-MSV-constructions-21aug25.pdf
M S V Constructions Company,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 20.33 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-MSV-constructions-21aug25.pdf
Mittapalli Audinarayana Enterprises Private Limited,Long Term/ Short Term Facilities,IVR BB/IVR A4; (Reaffirmed),Stable/-,Rs. 49.00 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-mittapalli-audinarayana-21aug25.pdf
My Car Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 34.41 Cr. (Reduced from Rs. 37.89 Cr.),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-mycar-21aug25.pdf
My Car Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 98.00 Cr. (Enhanced from Rs. 43.00 Cr.),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-mycar-21aug25.pdf
Paul Merchants Limited,Fund based - long term Bank Facilities - Working capital facilities,IVR BBB (Downgraded),Negative,Rs. 18.00 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-paul-merchants-21aug25.pdf
Paul Merchants Limited,Non-Fund based - Short term bank facilities - Bank Guarantee,IVR A3+ (Reaffirmed),Nil,Rs. 2.00 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-paul-merchants-21aug25.pdf
Paul Merchants Limited,Proposed Long term/short term loans,IVR BBB/IVR A3+; (Downgraded/Reaffirrmed),Negative/-,Rs. 11.75 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-paul-merchants-21aug25.pdf
Prachay Capital Private Limited,Long Term Bank Facilities - Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 33.23 Cr. (Enhanced from Rs. 23.88 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-prachay-capital-21aug25.pdf
Prachay Capital Private Limited,Long Term Bank Facilities - Dropline OD,IVR BBB (Reaffirmed),Stable,Rs. 14.33 Cr. (Enhanced from Rs.5.34 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-prachay-capital-21aug25.pdf
Prachay Capital Private Limited,Proposed Long Term Bank Facilities - Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 27.44 Cr. (Reduced from Rs. 44.53 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-prachay-capital-21aug25.pdf
Prachay Capital Private Limited,Long Term Bank Facilities - Term Loan,Withdrawn,Nil,0.00,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-prachay-capital-21aug25.pdf
Priority Profiles Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 31.00 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-priority-profiles-21aug25.pdf
Royal Infraconstru Limited,Long Term Bank Facilities,IVR A (Reaffirmed),Stable,Rs. 233.23 Cr. (reduced from Rs. 238.74 crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-royal-infraconstru-21aug25.pdf
Royal Infraconstru Limited,Short Term Bank Facilities,IVR A1 (Reaffirmed),Nil,Rs. 590.00 Cr. (enhanced from Rs. 490.00 crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-royal-infraconstru-21aug25.pdf
Royal Infraconstru Limited,Short Term Bank Facilities - Derivatives (incl. proposed),IVR A1 (Assigned),Nil,Rs. 2.47 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-royal-infraconstru-21aug25.pdf
Shree Nakoda Pipe Impex Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 289.20 Cr. (Enhanced from Rs. 180.49 Cr.),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-Shree-NakodaPipe-21aug25.pdf
Shree Nakoda Pipe Impex Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 26.00 Cr.,"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-Shree-NakodaPipe-21aug25.pdf
Topsun Energy Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 30.78 Cr. (enhanced from Rs. 24.00 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-topsun-energy-21aug25.pdf
Topsun Energy Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 34.00 Cr. (Enhanced from Rs. 28.00 Crore),"Aug 21, 2025",https://www.infomerics.com/admin/uploads/pr-topsun-energy-21aug25.pdf
Ananya Finance for Inclusive Growth Private Limited,Non-Convertible Debentures (UTI International Wealth Creator 4) - INE774L07040,Withdrawn,Nil,0.00 (Reduced from Rs. 22.50 Cr.),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-ananya-finance-20aug25.pdf
Avighna Steel Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 32.60 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-avighna-steel-20aug25.pdf
Avighna Steel Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 0.70 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-avighna-steel-20aug25.pdf
Avighna Steel Private Limited,Long Term /Short Term Bank Facilities - Proposed,IVR BBB-/IVR A3; (Assigned),Stable/-,Rs. 21.70 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-avighna-steel-20aug25.pdf
Bhagwatam Food Grains Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 32.23 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-bhagwatam-food-20aug25.pdf
Bhagwatam Food Grains Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 35.05 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-bhagwatam-food-20aug25.pdf
Challa Infra Projects Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 20.13 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Challa-InfraProjects-20aug25.pdf
Challa Infra Projects Private Limited,Short Term Bank Facilities,IVR A4+ (Upgraded),Nil,Rs. 30.00 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Challa-InfraProjects-20aug25.pdf
Chowdhry Rubber and Chemical Private Limited,Long Term Bank Facility,IVR B+ (INC)(Downgraded),Negative,Rs. 30.54 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-chowdhry-rubber-20aug25.pdf
Chowdhry Rubber and Chemical Private Limited,Short Term Facility,IVR A4 (INC)(Reaffirmed),Nil,Rs. 23.50 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-chowdhry-rubber-20aug25.pdf
Damodar Ropeways & Infra Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 20.07 Cr. (reduced from Rs. 27.61 Cr),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-damodar-ropeways-20aug25.pdf
Damodar Ropeways & Infra Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 27.69 Cr. (enhanced from Rs. 20.15 Cr),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-damodar-ropeways-20aug25.pdf
G.S. Developers and Contractors Private Limited,Long Term Bank Facilities,IVR BB- (Reaffirmed and Withdrawn),Stable,Rs. 5.50 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-GS-Developers-20aug25.pdf
G.S. Developers and Contractors Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed and Withdrawn),Nil,Rs. 12.14 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-GS-Developers-20aug25.pdf
Himalayan Foods and Derivatives Limited,Long Term Facilities,IVR BB (Reaffirmed),Stable,Rs. 118.55 Cr. (increased from Rs. 84.40 Cr.),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-himalayan-foods-20aug25.pdf
Kohinoor Ropes Private Limited (KRPL),Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 59.47 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Kohinoor-Ropes-20aug25.pdf
Kohinoor Ropes Private Limited (KRPL),Short Term Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 5.50 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Kohinoor-Ropes-20aug25.pdf
Metal Scope (India) Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 51.38 Cr. (includes proposed limit of Rs. 24.00 Cr.),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-Metal-Scope-20aug25.pdf
Metal Scope (India) Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 68.62 Cr. (includes proposed limit of Rs. 25.37 Cr.),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-Metal-Scope-20aug25.pdf
Nxtgen Cloud Technologies Private Limited,Non-Convertible Debenture,IVR BBB- (Assigned),Stable,Rs. 50.00 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-nxtgen-cloud-20aug25.pdf
Nxtgen Cloud Technologies Private Limited,Long Term Fund -Based Bank Facilities - Proposed,IVR BBB- (Assigned),Stable,Rs. 25.00 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-nxtgen-cloud-20aug25.pdf
Palriwal Industries Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 134.13 Cr. (Enhanced from Rs. 115.00 Crore),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-palriwal-industries-20aug25.pdf
Palriwal Industries Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 83.00 Cr. (Enhanced from Rs. 78.00 Crore),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-palriwal-industries-20aug25.pdf
Rajlaxmi Constructions Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 19.00 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Rajlaxmi-Constructions-20aug25.pdf
Rajlaxmi Constructions Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 72.50 Cr. (including proposed limit of Rs. 7.06 Cr.),"Aug 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Rajlaxmi-Constructions-20aug25.pdf
Shakambari Kniting Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 29.68 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-shakambari-knitting-20aug25.pdf
V. L. Infraprojects Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 12.65 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-VL-Infraprojects-20aug25.pdf
V. L. Infraprojects Limited,Short Term Bank Facility,IVR A4+ (INC)(Downgraded),Nil,Rs. 9.40 Cr.,"Aug 20, 2025",https://www.infomerics.com/admin/uploads/pr-VL-Infraprojects-20aug25.pdf
Ambika Recharge Solution Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 11.00 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Ambika-Recharge-Solution-19aug25.pdf
Anuradha Holdings Private Limited,Long Term Facility,Withdrawn,Nil,- (reduced from Rs.128.65 crore),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-AnuradhaHoldings-19aug25.pdf
Arya Fin-Trade Services (I) Private Limited,Short Term Non-Fund Bank Facilities - Bank Guarantee,IVR A3+ (Reaffirmed),Nil,Rs. 535.00 Cr. (Increased from Rs.250.00 crore),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Arya-Fin-Trade-19aug25.pdf
Arya Fin-Trade Services (I) Private Limited,Proposed Short Term Non-Fund Bank Facilities - Bank Guarantee,IVR A3+ (Reaffirmed),Nil,Rs. 45.00 Cr. (Increased from Rs.15.00 crore),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Arya-Fin-Trade-19aug25.pdf
Eswari Electricals Private Limited,Long Term Bank Facility,IVR B (INC)(Downgraded),Negative,Rs. 8.75 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Eswari-Electricals-19aug25.pdf
Eswari Electricals Private Limited,Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),Nil,Rs. 18.00 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Eswari-Electricals-19aug25.pdf
Fossil Business Solution Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Nil (Previous rated amount Rs.5.00 crore),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Fossil-Business-Solution-19aug25.pdf
IDF Financial Services Private Limited,Fund Based Long Term Bank Facilities - Term Loans,IVR BB+ (Downgraded),Stable,Rs. 224.04 Cr. (increased from Rs. 191.16 Cr.),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-IDF-Financial-Services-19aug25.pdf
IDF Financial Services Private Limited,Fund Based Long Term Bank Facilities - Proposed Term Loans,IVR BB+ (Downgraded),Stable,Rs. 14.24 Cr. (Decreased from Rs. 46.92 Cr.),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-IDF-Financial-Services-19aug25.pdf
IDF Financial Services Private Limited,Fund Based Long Term Bank Facilities - Cash Credit,IVR BB+ (Downgraded),Stable,Rs. 11.62 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-IDF-Financial-Services-19aug25.pdf
Kandoi Transport Limited,Long-Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 110.90 Cr. (Enhanced from Rs.58.40 crore),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Kandoi-Transport-19aug25.pdf
Kandoi Transport Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 89.10 Cr. (Enhanced from Rs.40.60 crore),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Kandoi-Transport-19aug25.pdf
Kandoi Transport Limited,Long-Term/Short Term Bank Facilities,Rating reclassified under long term bank facility,Nil,-,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Kandoi-Transport-19aug25.pdf
Milkfood Limited,Long Term Bank Facilities,IVR BBB- (Downgraded),Negative,Rs. 78.90 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/pr-milkfood-19aug25.pdf
Milkfood Limited,Short Term Bank Facilities,IVR A3 (Downgraded),Nil,Rs. 15.50 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/pr-milkfood-19aug25.pdf
Milkfood Limited,Proposed Short Term Bank Facilities,IVR A3 (Downgraded),Nil,Rs. 5.6 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/pr-milkfood-19aug25.pdf
Prakruti Products Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 23.08 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Prakruti-Products-19aug25.pdf
Religare Housing Development Finance Corporation Limited,Proposed Non-Convertible Debentures (NCDs),Withdrawn,Nil,0.00 (Reduced from Rs. 100 Cr.),"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-ReligareHousingDevelopment-19aug25.pdf
Unipro Agroinfra Rohtak Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 40.50 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Unipro-Agroinfra-19aug25.pdf
Urjankur Shree Tatyasaheb Kore Warana Power Company Limited (USTKWPCL),Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 119.96 Cr.,"Aug 19, 2025",https://www.infomerics.com/admin/uploads/Pr-UrjankurShree-Tatyasaheb-19aug25.pdf
