Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
AC Jain Builders and Developers LLP,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 80.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-AC-Jain-Builders-10july25.pdf
ARCL Organics Limited,Long Term Bank Facilities,IVR BBB,Rating Watch with Developing Implications,Rs. 6.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-ARCL-Organics-10july2025.pdf
ARCL Organics Limited,Short Term Bank Facilities,IVR A3+,Rating Watch with Developing Implications,Rs. 9.85 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-ARCL-Organics-10july2025.pdf
Kapsons Industries Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 145.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/pr-kapsons-industries-10july25.pdf
Ritzee Recycling Private Limited,Long term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 86.50 Cr. (enhanced from Rs.25.00 crore),"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-RitzeeRecycling-10jul25.pdf
Ritzee Recycling Private Limited,Short term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 10.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-RitzeeRecycling-10jul25.pdf
Sailor Exports Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 120.00 Cr. (includes proposed facility of Rs. 43.00 Cr.),"Jul 10, 2025",https://www.infomerics.com/admin/uploads/pr-Sailor-Exports-10july25.pdf
Santlal Industries Limited,Long Term Fund based facilities -Cash Credit,IVR B+ (INC)(Downgraded),Negative,Rs. 30.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-Santlal-Industries-10july25.pdf
Santlal Industries Limited,Short Term Fund based facilities Warehouse Receipt Financing,IVR A4 (INC)(Reaffirmed),Nil,Rs. 70.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-Santlal-Industries-10july25.pdf
West Bengal State Electricity Transmission Company Limited,Long Term Bank Facilities- Term Loans,IVR A+ (Reaffirmed),Stable,Rs. 2529.85 Cr. (enhanced from Rs. 2309.85 crore),"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-WBSETCL-10july25.pdf
West Bengal State Electricity Transmission Company Limited,Long Term Bank Facilities- Cash Credit,IVR A+ (Reaffirmed),Stable,Rs. 325.00 Cr.,"Jul 10, 2025",https://www.infomerics.com/admin/uploads/Pr-WBSETCL-10july25.pdf
Ars Agri Industries LLP,Long term Bank Facilities- Term Loan,IVR BB- (Assigned),Stable,Rs. 15.45 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Ars-Agri-Industries-9july25.pdf
Ars Agri Industries LLP,Long term Bank Facilities- Cash Credit,IVR BB- (Assigned),Stable,Rs. 30.00 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Ars-Agri-Industries-9july25.pdf
Ars Agri Industries LLP,Short term Bank Facilities- Bank Guarantee,IVR A4+ (Assigned),Nil,Rs. 1.70 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Ars-Agri-Industries-9july25.pdf
Ars Agri Industries LLP,Proposed Long Term/ Short Term,IVR BB-/ IVR A4+ (Assigned),Stable/-,Rs. 4.85 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Ars-Agri-Industries-9july25.pdf
Jyoti CNC Automation Limited,Long Term/ Short Term Bank Facilities,IVR A+/ IVR A1 (Upgraded),Stable/-,Rs. 285.00 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-JyotiCNC-Auto-9july25.pdf
Jyoti CNC Automation Limited,Long Term Bank Facilities,IVR A+ (Assigned),Stable,Rs. 250.00 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-JyotiCNC-Auto-9july25.pdf
Jyoti CNC Automation Limited,Proposed long term/Short term Bank Facilities,IVR A+/ IVR A1 (Assigned),Stable/-,Rs. 315.00 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-JyotiCNC-Auto-9july25.pdf
Sparsh Industries Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 486.71 Cr. (reduced from Rs. 616.95 Cr.),"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Sparsh-Industries-9july25.pdf
Sparsh Industries Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),Nil,Rs. 84.00 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Sparsh-Industries-9july25.pdf
Sri Panchamukhi Nutrients Private Limited,Long Term Facilities,IVR BB+ (Assigned),Stable,Rs. 97.71 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-Sri-Panchmukhi-Nutri-9july25.pdf
T.C. Spinners Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 213.60 Cr. (reduced from Rs. 229.00 crore),"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-TC-Spinners-9july25.pdf
T.C. Spinners Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 1.00 Cr.,"Jul 09, 2025",https://www.infomerics.com/admin/uploads/Pr-TC-Spinners-9july25.pdf
Agson Global Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 1544.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-agson-global-8july25.pdf
Agson Global Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 150.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-agson-global-8july25.pdf
Anitha Texcot (India) Private Limited,Long Term Bank facilities,IVR BBB (Upgraded),Stable,Rs. 50.00 Cr. (enhanced from Rs. 20 crore),"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-anitha-texcot-8july25.pdf
Anitha Texcot (India) Private Limited,Short Term Bank facilities,IVR A3+ (Upgraded),Nil,Rs. 10.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-anitha-texcot-8july25.pdf
Ayyappa Keshopur Treatment Private Limited,Long Term Bank Facility,IVR BBB (Reaffirmed),Stable,Rs. 85.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-ayyappa-keshopur-8july25.pdf
Creative Minerals India Private Limited,Long Term Bank Facilities,IVR BBB- (INC)(Downgraded),Negative,Rs. 27.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Creative-Minerals-8july25.pdf
Creative Minerals India Private Limited,Short Term Bank Facilities,IVR A3 (INC)(Downgraded),Nil,Rs. 88.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Creative-Minerals-8july25.pdf
Kandoi Transport Limited,Long Term Facilities,IVR B (INC)(Downgraded),Negative,Rs. 58.40 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Kandoi-Transport-8jul2025.pdf
Kandoi Transport Limited,Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 40.60 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Kandoi-Transport-8jul2025.pdf
Kandoi Transport Limited,Long Term/ Short Term Facilities,IVR B/ IVR A4 (INC) (Downgraded)(Reaffirmed),Stable/-,Rs. 1.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Kandoi-Transport-8jul2025.pdf
Mangalam Alloys Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 160.79 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-mangalam-alloys-08july25.pdf
Mangalam Alloys Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 21.36 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-mangalam-alloys-08july25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Non-Fund Based Long Term/Short Term Bank Facilities - Bank Guarantee,IVR A-/ IVR A2+ (Reaffirmed),Stable/-,Rs. 140.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Marwadi-Chandarana-8july25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Non-Fund Based Long Term/Short Term Bank Facilities - Proposed Bank Guarantee,IVR A-/ IVR A2+ (Reaffirmed),Stable/-,Rs. 210.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Marwadi-Chandarana-8july25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Fund Based Long Term Bank Facilities - Term Loan,IVR A- (Reaffirmed),Stable,Rs. 180.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Marwadi-Chandarana-8july25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Non-Fund Based Long Term/Short Term Bank Facilities - Bank Guarantee,IVR A-/ IVR A2+ (Reaffirmed),Stable/-,Rs. 320.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Marwadi-Chandarana-8july25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Proposed non-convertible debentures,IVR A- (Reaffirmed),Stable,Rs. 50.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Marwadi-Chandarana-8july25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Proposed non-convertible debentures,IVR A- (Assigned),Stable,Rs. 150.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-Marwadi-Chandarana-8july25.pdf
Prathu Ginning Mill Private Limited (Erstwhile Nandi Cotton Ginning Mill Private Limited),Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 22.61 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-prathu-ginningmill-8july25.pdf
Prathu Ginning Mill Private Limited (Erstwhile Nandi Cotton Ginning Mill Private Limited),Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 4.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-prathu-ginningmill-8july25.pdf
Safeco Hygiene Films Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 8.22 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-safeco-hygiene-8july25.pdf
Safeco Hygiene Films Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 1.05 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-safeco-hygiene-8july25.pdf
Sasvitha Home Finance Limited,Long term Bank Facilities - Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 102.21 Cr. (Reduced from Rs. 127.55 crore),"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-sasvitha-home-8july25.pdf
Sasvitha Home Finance Limited,Long term Bank Facilities - Cash Credit,IVR BBB (Reaffirmed),Stable,Rs. 0.50 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-sasvitha-home-8july25.pdf
Sasvitha Home Finance Limited,Long term Bank Facilities - Proposed Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 72.79 Cr. (Reduced from Rs. 121.85 Crore),"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-sasvitha-home-8july25.pdf
Sat Kartar Mining & Allied Services Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 25.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-sat-kartar-8july25.pdf
Sat Kartar Mining & Allied Services Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 3.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-sat-kartar-8july25.pdf
Shree Ram Proteins Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 37.15 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-shreeram-proteins-8july25.pdf
Shree Ram Proteins Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 0.10 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/pr-shreeram-proteins-8july25.pdf
Zenium Cables Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 23.37 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-ZeniumCables-8jul25.pdf
Zenium Cables Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 43.00 Cr.,"Jul 08, 2025",https://www.infomerics.com/admin/uploads/Pr-ZeniumCables-8jul25.pdf
Raudra Technocrats Private Limited,Long Term Bank Facilities- Cash Credit,IVR B- (INC)(Reaffirmed),Negative,Rs. 5.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Raudra-Technocrat-7july25.pdf
Raudra Technocrats Private Limited,Long Term Bank Facilities- Proposed Term loan,IVR B- (INC)(Reaffirmed),Negative,Rs. 2.50 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Raudra-Technocrat-7july25.pdf
Raudra Technocrats Private Limited,Short Term Non fund based limits,IVR A4 (INC)(Reaffirmed),Nil,Rs. 5.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Raudra-Technocrat-7july25.pdf
Almega Coatings Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 31.64 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Almega-Coatings-7july25.pdf
Almega Coatings Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 3.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Almega-Coatings-7july25.pdf
Almega Coatings Private Limited,Long Term/ Short Term bank facilities,IVR BB+/ IVR A4+ (Assigned),Stable/-,Rs. 0.57 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Almega-Coatings-7july25.pdf
Bhanu Infrabuild Private Limited,NCD (Proposed),IVR BB+ (Assigned),Stable,Rs. 19.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-bhanu-infrabuild-7july25.pdf
Blackrock Steel & Power Private Limited,Long Term Bank Facility (including proposed limit of Rs. 5.00 Crore),IVR BBB- (Reaffirmed),Stable,Rs. 33.00 Cr. (reduced from Rs. 33.50 Cr.),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-blackrock-steel-7july25.pdf
CMR Infrastructure Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 31.69 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-CMR-infrastructure-7july25.pdf
CMR Infrastructure Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 84.75 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-CMR-infrastructure-7july25.pdf
Duroply Industries Limited (formerly Sarda Plywood Industries Limited),Long Term Bank Facilities,IVR BB (Upgraded and Withdrawn),Stable,Rs. 45.74 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-duroply-industries-7july25.pdf
Duroply Industries Limited (formerly Sarda Plywood Industries Limited),Short Term Bank Facilities,IVR A4 (Upgraded and Withdrawn),Nil,Rs. 37.26 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-duroply-industries-7july25.pdf
Heritage Landmarks Autoworld Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 73.00 Cr. (including proposed limit of Rs. 3.04 Crore),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-Heritage-Landmarks-7july25.pdf
Marda Industries Private Limited,Long Term Bank Facilities - Cash Credit,IVR C+ (INC)(Downgraded),Negative,Rs. 1.35 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-marda-industries-7july25.pdf
Marda Industries Private Limited,Long Term Bank Facilities - Term Loan,IVR C+ (INC)(Reaffirmed),Negative,Rs. 11.50 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-marda-industries-7july25.pdf
Maruti Ispat and Pipes Private Limited (Erstwhile Maruti Ispat and Energy Private Limited),Long term Bank Facilities-CC/WCDL,IVR BBB+ (Reaffirmed),Stable,Rs. 195.00 Cr. (Enhanced from Rs. 172.00 crore),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Maruti-Ispat-7july25.pdf
Maruti Ispat and Pipes Private Limited (Erstwhile Maruti Ispat and Energy Private Limited),Long term Bank Facilities-Term Loan,IVR BBB+ (Reaffirmed),Stable,Rs. 140.33 Cr. (Enhanced from Rs. 98.23 Crore),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Maruti-Ispat-7july25.pdf
Maruti Ispat and Pipes Private Limited (Erstwhile Maruti Ispat and Energy Private Limited),Long term Bank Facilities-GECL,IVR BBB+ (Reaffirmed),Stable,Rs. 8.08 Cr. (Reduced from Rs. 14.94 crore),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Maruti-Ispat-7july25.pdf
Maruti Ispat and Pipes Private Limited (Erstwhile Maruti Ispat and Energy Private Limited),Short term Bank Facilities- LC,IVR A2 (Reaffirmed),Nil,Rs. 12.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Maruti-Ispat-7july25.pdf
Numero Uno Clothing Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 70.12 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-NumeroUno-Clothing-7july25.pdf
Omaxe Limited,Long Term Bank Facility,IVR BB+ (Assigned),Stable,Rs. 77.34 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-omaxe-7july25.pdf
Primacy Industries Private Limited,Long Term Fund Based Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 82.38 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Primacy-Industries-7july25.pdf
Primacy Industries Private Limited,Optionally Convertible Debentures,IVR BB (INC)(Downgraded),Negative,Rs. 28.80 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Primacy-Industries-7july25.pdf
Primacy Industries Private Limited,Compulsory Convertible Debentures,IVR BB (INC)(Downgraded),Negative,Rs. 5.33 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-Primacy-Industries-7july25.pdf
Sarna Chemicals Private Limited,Long Term Fund Based Facility - Cash Credit,IVR BBB- (INC)(Downgraded),Negative,Rs. 1.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-sarna-chemicals-7july25.pdf
Sarna Chemicals Private Limited,Short term Fund Based Facility - EPC/PCFC,IVR A3 (INC)(Downgraded),Nil,Rs. 9.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-sarna-chemicals-7july25.pdf
Sarna Chemicals Private Limited,Short Term Non-Fund Based Facility - Letter of Credit,IVR A3 (INC)(Downgraded),Nil,Rs. 10.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-sarna-chemicals-7july25.pdf
SreeDhanya Construction Company,Long Term Bank Facilities,IVR BBB- (Downgraded),Stable,Rs. 20.01 Cr. (reduced from Rs. 40.00 Cr.),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-SreeDhanya-Const-7july25.pdf
SreeDhanya Construction Company,Short Term Bank Facilities,IVR A3 (Downgraded),Nil,Rs. 124.96 Cr. (enhanced from Rs. 104.97 Cr. and includes proposed facility of Rs. 19.59 Cr.),"Jul 07, 2025",https://www.infomerics.com/admin/uploads/Pr-SreeDhanya-Const-7july25.pdf
Tulip Compression Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed and Withdrawn),Stable,Rs. 45.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-tulip-compression-7july25.pdf
Tulip Compression Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed and Withdrawn),Nil,Rs. 47.00 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-tulip-compression-7july25.pdf
Venus Green Build LLP,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 213.68 Cr.,"Jul 07, 2025",https://www.infomerics.com/admin/uploads/pr-venus-greenbuild-7july25.pdf
Bogmallo Enterprises Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 137.5 Cr.,"Jul 04, 2025",https://www.infomerics.com/admin/uploads/pr-bogmallo-4july25.pdf
Bogmallo Enterprises Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 0.80 Cr.,"Jul 04, 2025",https://www.infomerics.com/admin/uploads/pr-bogmallo-4july25.pdf
DDN SFA Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 53.17 Cr.,"Jul 04, 2025",https://www.infomerics.com/admin/uploads/pr-DDN-SFA-4july25.pdf
