Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Arka Eduserve Private Limited,Long Term Bank Facilities,IVR BBB- (Downgraded),Stable,Rs. 29.91 Cr. (Reduced from Rs. 40.66 Crore),"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-arka-eduserve-11aug25.pdf
Geokno India Private Limited,Long Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 4 crore),"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-geokno-india-11aug2025.pdf
Geokno India Private Limited,Proposed Long Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 6 crore),"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-geokno-india-11aug2025.pdf
Geokno India Private Limited,Short Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 11 crore),"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-geokno-india-11aug2025.pdf
Geokno India Private Limited,Proposed Short Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 9 crore),"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-geokno-india-11aug2025.pdf
Jama Corporation Private Limited,Long Term Bank Facilities,Withdrawn,Nil,0.00,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-jama-corporation-11aug25.pdf
Jama Corporation Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded and Withdrawn),Stable,Rs. 10.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-jama-corporation-11aug25.pdf
Jama Corporation Private Limited,Short Term Bank Facilities,IVR A4+ (Upgraded and Withdrawn),Nil,Rs. 84.50 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-jama-corporation-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Non-Fund Based Long Term/Short Term Bank Facilities - Bank Guarantee,IVR A-/IVR A2+; (Reaffirmed),Stable/-,Rs. 140.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Non-Fund Based Long Term/Short Term Bank Facilities - Proposed Bank Guarantee,IVR A-/IVR A2+; (Reaffirmed),Stable/-,Rs. 210.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Fund Based Long Term Bank Facilities- Term Loan,IVR A- (Reaffirmed),Stable,Rs. 180.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Non-Fund Based Long Term/Short Term Bank Facilities - Bank Guarantee,IVR A-/IVR A2+; (Reaffirmed),Stable/-,Rs. 320.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Proposed Non-Convertible Debentures,IVR A- (Reaffirmed),Stable,Rs. 50.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Proposed Non-Convertible Debentures,IVR A- (Reaffirmed),Stable,Rs. 150.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Proposed Non-Convertible Debentures,IVR A- (Assigned),Stable,Rs. 100.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Marwadi Chandarana Intermediaries Brokers Private Limited,Proposed Commercial Paper Issue,IVR A2+ (Assigned),Nil,Rs. 50.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Marwadi-Chandarana-11aug25.pdf
Medica Hospitals Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-medica-hospitals-11aug25.pdf
Medica Hospitals Private Limited,Short Term Bank Facilities,Withdrawn,Nil,-,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-medica-hospitals-11aug25.pdf
Panyam Cements and Minerals Industries Limited,Long Term Bank Facilities,IVR BB- (Downgraded),Stable,Rs. 140.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Panyam-Cement-11aug25.pdf
Panyam Cements and Minerals Industries Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 20.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-Panyam-Cement-11aug25.pdf
Pragathi Tobacco Traders India Private Limited,Long Term Facilities,IVR BB+ (Assigned),Stable,Rs. 50.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-pragathi-tobacco-11aug25.pdf
Pragathi Tobacco Traders India Private Limited,Long Term Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 40.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-pragathi-tobacco-11aug25.pdf
Sahakar Maharshi Shankarrao Kolhe Sahakari Sakhar Karkhana Limited,Long Term Fund Based Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 60.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-sahakar-maharshi-11aug25.pdf
Saket Infraprojects Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 30.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-saket-infraprojects-11aug25.pdf
Saket Infraprojects Private Limited,Long Term/ Short Term Bank Facilities,IVR BBB+/IVR A2; (Upgraded),Stable/-,Rs. 90.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-saket-infraprojects-11aug25.pdf
Vama Industries Limited,Long Term/Short Term Facilities,IVR BB-/IVR A4; (Assigned),Stable/-,Rs. 12.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-vama-industries-11aug25.pdf
Visag Biofuels Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 149.66 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-visag-biofuels-11aug25.pdf
Visag Biofuels Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 5.00 Cr.,"Aug 11, 2025",https://www.infomerics.com/admin/uploads/pr-visag-biofuels-11aug25.pdf
Aequs Engineered Plastics Private Limited,Long Term Bank Facilities,IVR BB- (Downgraded and Withdrawn),Negative,Rs. 21.55 Cr.,"Aug 08, 2025",https://www.infomerics.com/admin/uploads/pr-Aequs-Engineered-8aug25.pdf
Aequs Engineered Plastics Private Limited,Short Term Bank Facilities,IVR A4 (Downgraded and Withdrawn),Nil,Rs. 10.00 Cr.,"Aug 08, 2025",https://www.infomerics.com/admin/uploads/pr-Aequs-Engineered-8aug25.pdf
Aequs Limited,Long Term Bank Facilities,IVR BB (Reaffirmed and Withdrawn),Stable,Rs. 25.00 Cr.,"Aug 08, 2025",https://www.infomerics.com/admin/uploads/pr-aequs-limited-8aug25.pdf
Aerospace Processing India Private Limited,Long Term Bank Facilities,IVR BB (Downgraded and Withdrawn),Stable,Rs. 13.14 Cr.,"Aug 08, 2025",https://www.infomerics.com/admin/uploads/pr-aerospace-processing-8aug25.pdf
AeroStructures Manufacturing India Private Limited,Long Term Bank Facilities,IVR BB (Downgraded and Withdrawn),Stable,Rs. 180.52 Cr.,"Aug 08, 2025",https://www.infomerics.com/admin/uploads/pr-AeroStructures-Manufacturing-8aug2025.pdf
