Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Lotus Ornaments Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 9.85 Cr. (Reduced from Rs. 19.79 Cr.),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-lotus-ornaments-5sep25.pdf
Lotus Ornaments Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 79.45 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-lotus-ornaments-5sep25.pdf
Maps Granito Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 80.84 Cr. (reduced from Rs. 98.13 Crore),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-maps-granito-5sep25.pdf
Maps Granito Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),Nil,Rs. 25.33 Cr. (increased from Rs. 7.00 Cr.),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-maps-granito-5sep25.pdf
MBR Silos Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 47.50 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-MBR-Silos-5sep25.pdf
MGT Motors Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 78.17 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-MGT-Motors-5sep25.pdf
MGT Motors Private Limited,Short Term Bank Facility,IVR A4 (Assigned),Nil,Rs. 5.83 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-MGT-Motors-5sep25.pdf
Niros Ispat Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-niros-ispat-5sep25.pdf
Niros Ispat Private Limited,Short Term Bank Facilities,IVR A3+ (INC)(Downgraded),Nil,Rs. 25.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-niros-ispat-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - Cash Credit,IVR BB+ (INC)(Downgraded),Negative,Rs. 37.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - Term Loan,IVR BB+ (INC)(Downgraded),Negative,Rs. 108.09 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - CECL Loan,IVR BB+ (INC)(Downgraded),Negative,Rs. 0.22 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - Equipment Loan,IVR BB+ (INC)(Downgraded),Negative,Rs. 0.14 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Short Term Non-Fund Based Facilities - Bank Guarantee,IVR A4+ (INC)(Downgraded),Nil,Rs. 3.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Short Term Non-Fund Based Facilities - Proposed Bank Guarantee,IVR A4+ (INC)(Downgraded),Nil,Rs. 24.55 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Rana 07 2025 (Originator: Aristo Securities Private Limited),Long Term - Series A1 PTCs,IVR BBB+ (SO)(Affirmed),Stable,Rs. 15.33 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-rana-aristo-5sep25.pdf
RMN Infrastructure Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 30.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-RMNIL-5sep25.pdf
RMN Infrastructure Limited,Short Term Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 100.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-RMNIL-5sep25.pdf
Sri Venkatesh Granites Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 18.47 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-SriVenkatesh-5sep25.pdf
Sri Venkatesh Granites Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 2.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-SriVenkatesh-5sep25.pdf
Tandhan Polyplast Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 64.95 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-tandhan-polyplast-5sep25.pdf
Tandhan Polyplast Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 8.10 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-tandhan-polyplast-5sep25.pdf
Utssav CZ Gold Jewels Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 51.76 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-utssavcz-5sep25.pdf
Utssav CZ Gold Jewels Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 15.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-utssavcz-5sep25.pdf
Capithan Exporting Company,Long Term Facilities,IVR BB- (Reaffirmed),Stable,Rs. 40.84 Cr. (Decreased from Rs. 43.45 Crore),"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-capithan-exporting-4sep25.pdf
Capithan Exporting Company,Short Term Facilities,IVR A4 (Reaffirmed),Nil,Rs. 30.00 Cr. (Increased from Rs. 25.00 Crore),"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-capithan-exporting-4sep25.pdf
Cosmos Industries Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 46.61 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-cosmos-industries-4sep25.pdf
Jaro Institute of Technology Management and Research Limited,Long Term Bank Facilities,IVR A- (Assigned),Stable,Rs. 55.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-jaro-institute-4sep25.pdf
Jaro Institute of Technology Management and Research Limited,Proposed Long Term Bank Facilities,IVR A- (Assigned),Stable,Rs. 5.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-jaro-institute-4sep25.pdf
Laila Sugars Private Limited,Long Term Facilities,IVR BB- (Assigned),Stable,Rs. 89.80 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-laila-sugars-4sep25.pdf
RPS Infraprojects Private Limited,Long Term Bank Facility,IVR BB (INC)(Downgraded),Negative,Rs. 12.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-RPS-infraprojects-4sep25.pdf
RPS Infraprojects Private Limited,Short Term Bank Facility,IVR A4 (INC)(Downgraded),Nil,Rs. 150.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-RPS-infraprojects-4sep25.pdf
Tier 1 Infra Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 3.05 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-tier-infra-4sep25.pdf
Tier 1 Infra Private Limited,Long Term Bank Facilities (Proposed),IVR BB (INC)(Downgraded),Negative,Rs. 35.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-tier-infra-4sep25.pdf
Tier 1 Infra Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 10.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-tier-infra-4sep25.pdf
Uma Spintex India Private Limited,Long Term Fund Based Facilities - Term Loan,IVR B (INC)(Downgraded),Negative,Rs. 41.25 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-Uma-Spintex-4sep25.pdf
Uma Spintex India Private Limited,Long Term Fund Based Facilities - Cash Credit,IVR B (INC)(Downgraded),Negative,Rs. 46.00 Cr.,"Sep 04, 2025",https://www.infomerics.com/admin/uploads/pr-Uma-Spintex-4sep25.pdf
Bird Machines Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 34.87 Cr. (Enhanced from Rs. 22.37 Cr.),"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-bird-machines-3sept25.pdf
GripX Areca May 2025 (Originator: Aristo Securities Private Limited),Long Term - Series A1 PTCs,IVR A- (SO)(Affirmed),Stable,Rs. 13.27 Cr.,"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-GripX-Areca-3sep25.pdf
Permali Wallace Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 29.60 Cr.,"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-permali-wallace-3sep25.pdf
Permali Wallace Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 21.40 Cr.,"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-permali-wallace-3sep25.pdf
Petchem Products Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 38.00 Cr. (Enhanced from Rs. 28.00 Crore),"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-petchem-products-3sep25.pdf
Petchem Products Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),Nil,Rs. 103.00 Cr. (Enhanced from Rs. 78.00 Crore),"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-petchem-products-3sep25.pdf
Science House Medicals Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 41.00 Cr. (Including proposed limit of Rs. 10.00 Crore),"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-science-house-3sept25.pdf
Science House Medicals Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 19.00 Cr.,"Sep 03, 2025",https://www.infomerics.com/admin/uploads/pr-science-house-3sept25.pdf
Shivaani Hygiene Private Limited,Long Term Bank Facilities,IVR BB- (Assigned),Stable,Rs. 37.00 Cr.,"Sep 03, 2025",https://www.infomerics.com/admin/uploads/Pr-Shivaani-Hygiene-3sept25.pdf
Aaryan Infrabuild Private Limited,Long Term Bank Facilities - Term Loan,IVR BB (INC)(Downgraded),Negative,Rs. 61.00 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-aaryan-infrabuild-2sep25.pdf
Atlas Pet Plas Industries Limited,Long Term Bank Facilities,IVR C (INC)(Downgraded),Negative,Rs. 8.50 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-atlas-petplas-2sep25.pdf
Atlas Pet Plas Industries Limited,Long Term Bank Facilities - Proposed,IVR C (INC)(Downgraded),Negative,Rs. 4.00 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-atlas-petplas-2sep25.pdf
Awadh Engineers Private Limited,Issuer Ratings,Not found,Negative,NA,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-awadh-engineers-2sep25.pdf
DDLS Paper Mills Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 24.10 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-ddls-papermills-2sep25.pdf
Deesan Infrastructure Private Limited,Long Term Bank Facilities,IVR BB (INC)(Reaffirmed),Negative,Rs. 72.00 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-deesan-infrastructure-2sep25.pdf
Graintech Foods India Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 22.47 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-graintech-foods-2sep25.pdf
Graintech Foods India Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 2.84 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-graintech-foods-2sep25.pdf
Grand Housing Limited,Long Term Bank Facilities (including proposed facilities of Rs. 111.00 crore),IVR BBB- (Reaffirmed),Stable,Rs. 150.00 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-grand-housing-2sep25.pdf
RKEC Projects Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 359.75 Cr. (Reduced from Rs. 389.51 Cr.),"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-RKEC-projects-2sep25.pdf
RKEC Projects Limited,Long Term Bank Facilities - Proposed,IVR BBB (Reaffirmed),Stable,Rs. 129.75 Cr. (Enhanced from Rs. 100 Cr.),"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-RKEC-projects-2sep25.pdf
SMS Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 516.48 Cr. (enhanced from Rs. 488.0 Cr.),"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-SMS-limited-2sep25.pdf
SMS Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 1102.52 Cr. (reduced from Rs. 1131.00 Cr. and includes proposed facility of Rs. 71.52 Cr.),"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-SMS-limited-2sep25.pdf
Solar Print Process Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 15.76 Cr. (Enhanced from Rs. 13.25 Crore),"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-solarprint-2sep25.pdf
The Baroda Rayon Corporation Limited,Long Term Bank Facilities,IVR BB- (Reaffirmed),Stable,Rs. 175.00 Cr. (Enhanced from Rs. 75.00 Crore),"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-baroda-rayon-2sep25.pdf
Bhanderi Lab Grown Diamonds LLP,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 36.51 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-bhanderi-Lab-1sep25.pdf
Bluegress Porselano LLP,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 44.86 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-bluegress-porselano-1sept25.pdf
Bluegress Porselano LLP,Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),Nil,Rs. 5.00 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-bluegress-porselano-1sept25.pdf
Enn Enn Corp Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 355.22 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-EnnEnn-Corp-1sep25.pdf
Enn Enn Corp Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 30.25 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-EnnEnn-Corp-1sep25.pdf
Flightpath Infogain Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 39.00 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-flightpath-infogain-1sep25.pdf
Intercontinental Infrastructure Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 143.00 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-intercontinental-infrastructure-1sep25.pdf
OMBL Infraprojects Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded and Withdrawn),Stable,Rs. 29.20 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-OMBL-Infraprojects-1sep25.pdf
OMBL Infraprojects Private Limited,Short Term Bank Facilities,IVR A4+ (Upgraded and Withdrawn),Nil,Rs. 70.80 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-OMBL-Infraprojects-1sep25.pdf
Prashanth Poultry Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 41.88 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-prashanth-poultry-1sep25.pdf
Prashanth Poultry Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 0.50 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-prashanth-poultry-1sep25.pdf
Prashanth Poultry Private Limited,Proposed Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 0.62 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-prashanth-poultry-1sep25.pdf
Shreeji Global FMCG Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 23.75 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/Pr-Shreeji-Global-01sept25.pdf
Shreeji Global FMCG Limited,Long Term Facilities /Short Term Facilities,IVR BBB- / IVR A3 (Assigned),Stable/-,Rs. 16.25 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/Pr-Shreeji-Global-01sept25.pdf
Swaminathan Enterprises Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 56.00 Cr.,"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-swaminathan-enterprises-1sep25.pdf
Trenzet Infra Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 36.31 Cr. (Enhanced from Rs. 13.0 Crore),"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-trenzet-infra-1sep25.pdf
Trenzet Infra Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 106.75 Cr. (Enhanced from Rs. 34.75 Crore),"Sep 01, 2025",https://www.infomerics.com/admin/uploads/pr-trenzet-infra-1sep25.pdf
Capacite Infraprojects Limited,Non-Convertible Debentures,IVR BBB (Upgraded),Stable,Rs. 64.29 Cr. (Reduced from Rs. 92.86 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Capacite Infraprojects Limited,Long Term Facilities,IVR BBB (Upgraded),Stable,Rs. 307.49 Cr. (Enhanced from Rs. 287.81 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Capacite Infraprojects Limited,Long Term Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 95.96 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Capacite Infraprojects Limited,Short Term Facilities,IVR A3+ (Upgraded),Nil,Rs. 30.00 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Capacite Infraprojects Limited,Long Term/Short Term Facilities,IVR BBB/IVR A3+; (Upgraded),Stable/-,Rs. 1153.98 Cr. (Reduced from Rs. 1199.69 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Capacite Infraprojects Limited,Proposed Long Term /Short Term Facilities,IVR BBB/IVR A3+; (Upgraded),Stable/-,Rs. 255.56 Cr. (Enhanced from Rs. 180.14 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Capacite Infraprojects Limited,Long Term/Short Term Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 21.90 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-capacite-infraprojects-29aug25.pdf
Creaative Powertech Private Limited,Long Term Fund Based Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 9.40 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-creaative-powertech-29aug25.pdf
Creaative Powertech Private Limited,Short Term Non-Fund Based Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 0.60 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-creaative-powertech-29aug25.pdf
Delton Cables Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 84.30 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-delton-cables-2sep25.pdf
Delton Cables Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 185.00 Cr.,"Sep 02, 2025",https://www.infomerics.com/admin/uploads/pr-delton-cables-2sep25.pdf
Dhanashree Electronics Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 20.57 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-dhanashree-electronics-29aug25.pdf
Dhanashree Electronics Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 17.00 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-dhanashree-electronics-29aug25.pdf
Digvijay Shradha Infrastructure Private Limited,Long Term Facilities,IVR BB- (Reaffirmed),Stable,Rs. 25.00 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-digvijay-shradha-29aug25.pdf
Digvijay Shradha Infrastructure Private Limited,Short Term Facilities,IVR A4 (Reaffirmed),Nil,Rs. 6.55 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-digvijay-shradha-29aug25.pdf
Karmyogi Kundalikrao Ramrao Jagtap Patil Kukadi Sahakari Sakhar Karkhana Limited,Long Term Facilities,IVR D (INC)(Downgraded),Nil,Rs. 48.15 Cr.,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-karmyogi-kundalikrao-29aug25.pdf
Primegold Steel And Power Limited (Erstwhile Prime Gold International Limited),Proposed Long Term/Short Term Bank Facility,Withdrawn,Nil,0.00 (Reduced from Rs. 25.00 Crore),"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-primegold-international-29aug25.pdf
SMS Lifesciences India Limited,Update,-,Nil,-,"Aug 29, 2025",https://www.infomerics.com/admin/uploads/pr-SMS-lifesciences-29aug25.pdf
Arisinfra Solutions Limited,Long Term Bank Facilities - Term Loan,IVR BBB- (Reaffirmed and Withdrawn),Stable,Rs. 15.00 Cr.,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-arisinfra-solutions-28aug25.pdf
Arisinfra Solutions Limited,Long-Term Bank Facilities - Cash Credit,Withdrawn,Nil,0.00,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-arisinfra-solutions-28aug25.pdf
Arisinfra Solutions Limited,Proposed Long Term/ Short Term Facilities,Withdrawn,Nil,Rs. 110.00 Cr.,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-arisinfra-solutions-28aug25.pdf
GOS Ispat Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 125.00 Cr.,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-gos-ispat-28aug25.pdf
KJV Alloy Conductors Private Limited,Long Term Facilities,IVR BBB+ (Upgraded),Stable,Rs. 20.54 Cr. (reduced from Rs. 23.44 Cr.),"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-KJV-Alloy-28aug25.pdf
KJV Alloy Conductors Private Limited,Short Term Facilities,IVR A2 (Upgraded),Nil,Rs. 42.46 Cr. (increased from Rs. 31.68 Cr.),"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-KJV-Alloy-28aug25.pdf
Longowalia Yarns Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 96.32 Cr. (reduced from Rs. 107.05 Crore),"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-longowalia-yarns-28aug25.pdf
Longowalia Yarns Limited,Short Term Bank Facilities,IVR A4+ (Upgraded),Nil,Rs. 14.00 Cr.,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-longowalia-yarns-28aug25.pdf
RKSCPL Highway Private Limited,Long Term Bank Facilities,IVR BBB+,Credit Watch with Negative Implications,Rs. 245.00 Cr.,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-RKSCPL-28aug25.pdf
Shivangi Rolling Mills Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 55.98 Cr.,"Aug 28, 2025",https://www.infomerics.com/admin/uploads/pr-shivangi-rollingmills-28aug25.pdf
PCH Office Spaces LLP,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 100.00 Cr.,"Aug 27, 2025",https://www.infomerics.com/admin/uploads/Pr-PCH-Office-Spaces-27aug25.pdf
Shree Hanuman Metaforge India (P) Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 32.00 Cr.,"Aug 27, 2025",https://www.infomerics.com/admin/uploads/Pr-Shree-Hanuman-Meta-27aug25.pdf
Shree Hanuman Metaforge India (P) Limited,Short Term Bank Facility,IVR A4 (Assigned),Nil,Rs. 8.00 Cr.,"Aug 27, 2025",https://www.infomerics.com/admin/uploads/Pr-Shree-Hanuman-Meta-27aug25.pdf
Vikram Infratech Developers Private Limited,Long Term Facilities,IVR BBB (Upgraded),Stable,Rs. 11.75 Cr. (Reduced from Rs. 12.24 Crore),"Aug 27, 2025",https://www.infomerics.com/admin/uploads/pr-vikram-infratech-27aug25.pdf
Vikram Infratech Developers Private Limited,Short Term Facilities,IVR A3+ (Upgraded),Nil,Rs. 40.93 Cr. (Enhanced from Rs. 40.76 Crore),"Aug 27, 2025",https://www.infomerics.com/admin/uploads/pr-vikram-infratech-27aug25.pdf
Vikram Infratech Developers Private Limited,Long Term/Short Term Facilities,IVR BBB/IVR A3+; (Assigned),Stable/-,Rs. 0.32 Cr.,"Aug 27, 2025",https://www.infomerics.com/admin/uploads/pr-vikram-infratech-27aug25.pdf
Blue3 IT Solutions Private Limited,Issuer Ratings,Not found,Stable,Not Applicable,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/Pr-Blue3-IT-Solutions-26aug25.pdf
Kritika Wires Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 56.50 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-Kritika-Wires-26aug25.pdf
Kritika Wires Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 48.08 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-Kritika-Wires-26aug25.pdf
M and Company Engineers and Contractors Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 11.44 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-MCompany-26aug25.pdf
M and Company Engineers and Contractors Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 23.00 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-MCompany-26aug25.pdf
Marya Frozen Agro Food Products Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 58.45 Cr. (enhanced from Rs 57.50 crore),"Aug 26, 2025",https://www.infomerics.com/admin/uploads/Pr-Marya-Frozen-Agro-26aug25.pdf
Marya Frozen Agro Food Products Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 1.55 Cr. (Reduced from Rs 2.50 crore),"Aug 26, 2025",https://www.infomerics.com/admin/uploads/Pr-Marya-Frozen-Agro-26aug25.pdf
Nubeno Healthcare Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 67.10 Cr.,"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-nubeno-healthcare-26aug25.pdf
Plastene India Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 177.39 Cr. (Reduced from Rs. 221.35 Crore),"Aug 26, 2025",https://www.infomerics.com/admin/uploads/pr-plastene-india-26aug25.pdf
